"ASA Number","Epds>CeAcc","Epds>CeEpd","Epds>BirthWtAcc","Epds>BirthWtEpd","Epds>MceAcc","Epds>MceEpd","Epds>PpaAcc","Epds>PpaEpd","Epds>WeanWtAcc","Epds>WeanWtEpd","Epds>YearlingWtAcc","Epds>YearlingWtEpd","Epds>MarblingAcc","Epds>MarblingEpd","Epds>YieldGradeAcc","Epds>YieldGradeEpd","Epds>BackFatAcc","Epds>BackFatEpd","Epds>BackFatEpd","Epds>RibEyeAcc","Epds>RibEyeEpd","Epds>ShrForceAcc","Epds>ShrForceEpd","Epds>DauWtAcc","Epds>DauWtEpd","Epds>DauHtAcc","Epds>DauHtEpd","Epds>StayAcc","Epds>StayEpd","Epds>Api","Epds>Ti","Epds>FertAcc","Epds>FertEpd","Epds>MilkEpd","Epds>MilkAcc","Epds>MwwAcc","Epds>MwwEpd","Epds>CarcassWtAcc","Epds>CarcassWtEpd","Epds>DocEpd","Epds>DocAcc","Epds>AdgEpd","Epds>AdgAcc","Percentile>CE","Percentile>BW","Percentile>WW","Percentile>YW","Percentile>MCE","Percentile>Milk","Percentile>MWW","Percentile>Stay","Percentile>Doc","Percentile>CW","Percentile>YG","Percentile>Marb","Percentile>BF","Percentile>REA","Percentile>SF","Percentile>API","Percentile>TI","Percentile>ADG","BirthDam>ASA Number","BirthDam>Name","BirthDam>BirthDate","Sire>Name","Sire>ASA Number","Sire>Sire>ASA Number","Sire>Sire>Name","BirthDate","DamProgeny>Total","DamProgeny>Interval","DamProgeny>Males","DamProgeny>Females","DamProgeny>Avg Adj BW","DamProgeny>Avg Adj WW","DamProgeny>Avg Adj YW"
"(2712634)","0.26","13.3","0.34","-0.6","0.19","8.8","","","0.28","59.1","0.28","93.7","0.26","0.39","0.24","0.06","0.26","0.028","0.028","0.28","0.33","","","","","","","0.10","5.4","104.8","66.9","","","24.7","0.32","0.34","54.2","0.28","31.6","16.6","0.28","0.22","0.28","35","25","75","65","15","25","55","99","3","45","99","35","99","95","","90","65","50","(2715364)","EBK042_","1999-01-01","SUMMITCREST HI FLYER 3B18","2146489","(8512960)","HOFF HI FLYER S C 7134","2002-02-13","6","376","3","3","84","528","870"
"(2713424)","0.32","15.9","0.38","-2.0","0.20","10.2","","","0.32","49.9","0.32","76.5","0.31","0.61","0.27","0.08","0.29","0.032","0.032","0.32","0.34","","","","","","","0.19","5.2","118.0","68.4","","","22.3","0.37","0.38","47.2","0.32","34.5","10.5","0.32","0.17","0.32","10","10","95","90","5","50","85","99","65","30","99","10","99","95","","65","55","80","(2715459)","EBK293_","1999-03-03","SUMMITCREST HI FLYER 3B18","2146489","(8512960)","HOFF HI FLYER S C 7134","2002-02-15","8","688","5","3","78","447","564"
"(2712157)","0.27","12.5","0.35","-0.1","0.19","6.9","","","0.28","54.0","0.28","83.8","0.27","0.25","0.23","0.12","0.25","0.031","0.031","0.27","-0.02","","","","","","","0.08","10.7","102.8","58.9","","","21.7","0.33","0.35","48.6","0.28","16.4","2.1","0.29","0.19","0.28","45","35","90","80","45","55","80","90","99","95","99","60","99","99","","90","90","70","(2715367)","EBK357_","1999-01-01","HOMESTEAD BLOCKBUSTER 409","2107744","2074026","BON VIEW BANDO 598","2002-03-22","6","364","3","3","88","489",""
"(2712148)","0.13","11.7","0.22","-1.1","0.08","5.8","","","0.16","46.4","0.16","70.8","0.10","0.43","0.12","0.06","0.10","0.020","0.020","0.14","0.21","","","","","","","0.05","6.0","101.2","59.4","","","14.7","0.20","0.21","37.8","0.15","27.8","5.4","0.16","0.15","0.16","55","20","99","95","65","99","99","99","99","60","99","25","99","99","","95","90","90","(2715528)","EBU055_","1999-01-01","","","","","2002-04-15","4","362","0","4","77","414","640"
"(2713250)","0.20","15.7","0.30","-1.0","0.18","6.9","","","0.18","45.4","0.19","70.9","0.24","0.31","0.21","0.06","0.23","0.019","0.019","0.24","-0.01","","","","","","","0.09","11.3","133.8","67.4","","","13.0","0.23","0.28","35.7","0.25","10.5","13.2","0.23","0.16","0.19","15","20","99","95","45","99","99","85","25","99","99","45","99","99","","30","60","85","(2715301)","GR143","2000-02-02","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2003-04-02","5","382","2","3","78","377",""
"(2712391)","0.05","11.2","0.18","0.8","0.02","6.0","","","0.07","42.2","0.07","55.8","0.01","0.13","0.01","-0.22","0.01","-0.052","-0.052","0.01","0.25","","","","","","","0.01","3.8","74.6","47.7","","","12.7","0.13","0.18","33.8","0.01","6.7","3.4","0.14","0.08","0.07","60","60","99","99","60","99","99","99","99","99","55","80","40","99","","99","99","99","(2715466)","EBU128_","1999-03-26","","","","","2003-04-18","4","368","2","2","89","423",""
"(2713021)","0.16","19.1","0.26","-1.6","0.09","10.6","","","0.17","46.1","0.17","70.1","0.14","0.58","0.14","0.04","0.14","0.017","0.017","0.17","0.07","","","","","","","0.03","5.1","118.2","64.7","","","14.8","0.24","0.28","37.8","0.17","14.5","3.7","0.23","0.15","0.17","2","15","99","95","4","99","99","99","99","95","99","10","99","99","","65","75","90","(2715320)","ERD001","1995-01-01","","","","","2003-04-21","6","811","2","4","82","482",""
"(2713221)","0.24","13.4","0.34","0.6","0.14","8.5","","","0.25","59.7","0.25","93.6","0.21","0.09","0.22","-0.04","0.23","-0.005","-0.005","0.25","0.37","","","","","","","0.10","8.3","116.6","69.8","","","21.6","0.31","0.34","51.4","0.27","32.2","18.6","0.28","0.21","0.25","30","55","70","65","20","55","70","99","1","40","95","90","95","95","","70","50","55","(2715689)","EBU456","2002-02-15","CL 1 DOMINO 048K","(2708702)","(9813101)","HH ADVANTAGE 767G 1ET","2004-02-13","6","373","3","3","82","480","619"
"(2712706)","0.15","8.9","0.27","3.6","0.08","4.5","","","0.16","61.6","0.16","93.6","0.18","0.07","0.16","0.00","0.17","-0.012","-0.012","0.19","0.07","","","","","","","0.03","10.4","84.5","54.1","","","18.4","0.22","0.28","49.1","0.19","20.8","20.4","0.25","0.20","0.16","85","99","65","65","80","80","80","90","1","85","99","90","90","99","","99","99","65","(2715380)","EBU345","2002-01-01","CL 1 DOMINO 048K","(2708702)","(9813101)","HH ADVANTAGE 767G 1ET","2004-02-20","5","365","3","2","90","483",""
"(2712714)","0.16","8.9","0.30","2.8","0.09","6.4","","","0.17","62.2","0.18","95.5","0.19","0.18","0.18","0.07","0.19","0.005","0.005","0.21","0.03","","","","","","","0.05","9.2","113.2","69.6","","","23.2","0.22","0.28","54.2","0.21","25.4","21.6","0.22","0.21","0.18","85","95","60","60","50","40","55","95","1","70","99","75","99","99","","75","50","55","(2715574)","EBU293","2002-03-11","CL 1 DOMINO 048K","(2708702)","(9813101)","HH ADVANTAGE 767G 1ET","2004-02-20","6","368","4","2","87","528",""
"(2712680)","0.20","9.9","0.32","2.9","0.09","5.2","","","0.19","60.4","0.20","93.1","0.18","0.10","0.17","0.00","0.17","-0.011","-0.011","0.20","0.09","","","","","","","0.05","9.5","86.3","55.0","","","17.4","0.26","0.32","47.6","0.21","22.5","10.6","0.27","0.20","0.20","75","95","70","65","75","90","85","95","65","80","99","85","90","99","","99","99","65","(2715381)","EBU390","2002-01-01","CL 1 DOMINO 048K","(2708702)","(9813101)","HH ADVANTAGE 767G 1ET","2004-02-21","7","609","4","3","86","499","723"
"(2712711)","0.26","10.3","0.33","2.5","0.19","3.4","","","0.23","56.7","0.24","89.1","0.23","0.33","0.21","0.06","0.22","0.022","0.022","0.24","0.04","","","","","","","0.11","10.2","123.9","69.7","","","12.0","0.29","0.33","40.3","0.25","11.4","16.5","0.29","0.20","0.24","70","90","80","75","95","99","99","95","3","99","99","45","99","99","","50","50","65","(2715688)","EBU445","2002-02-14","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2004-02-24","6","663","3","3","92","455",""
"(2712716)","0.12","8.8","0.27","2.8","0.07","4.2","","","0.14","55.3","0.14","83.2","0.18","0.37","0.16","0.04","0.16","0.016","0.016","0.18","0.13","","","","","","","0.02","6.6","91.7","57.6","","","9.4","0.20","0.24","37.0","0.18","18.0","8.0","0.20","0.17","0.14","85","95","85","85","85","99","99","99","90","90","99","35","99","99","","99","95","80","(2715384)","EGR047","1993-01-01","","","","","2004-03-10","6","380","3","3","89","460",""
"(2712722)","0.23","17.2","0.31","-1.8","0.17","10.4","","","0.24","50.0","0.25","82.2","0.27","0.43","0.24","-0.03","0.25","0.000","0.000","0.28","0.26","","","","","","","0.10","5.9","112.3","64.8","","","23.6","0.29","0.32","48.5","0.29","23.0","3.9","0.26","0.20","0.25","5","15","95","85","4","35","80","99","99","80","99","25","99","99","","75","75","65","(2715778)","WT063","1993-01-01","TC ADVANTAGE","2175261","2423331","KRUGERRAND OF DONAMERE 490","2004-03-19","5","362","2","3","79","502","845"
"(2712662)","0.17","11.3","0.29","1.4","0.09","8.3","","","0.19","55.4","0.19","82.5","0.16","-0.03","0.15","-0.11","0.15","-0.047","-0.047","0.19","0.10","","","","","","","0.08","12.1","87.4","51.7","","","21.6","0.26","0.29","49.2","0.18","17.5","12.8","0.24","0.17","0.19","60","75","85","85","20","55","80","80","30","95","90","99","50","99","","99","99","80","(2715611)","ERD507","2001-01-01","CL 1 DOMINO 048K","(2708702)","(9813101)","HH ADVANTAGE 767G 1ET","2004-03-23","5","363","3","2","82","466","628"
"(2712684)","0.26","16.0","0.34","-1.5","0.18","10.3","","","0.28","47.8","0.28","75.8","0.26","0.46","0.23","0.00","0.25","0.006","0.006","0.27","0.22","","","","","","","0.10","5.4","109.7","63.0","","","17.9","0.32","0.35","41.8","0.28","22.2","5.2","0.29","0.17","0.28","10","15","99","90","4","85","99","99","99","80","99","20","99","99","","80","80","80","(2715453)","EBK016_","1996-04-05","TC ADVANTAGE","2175261","2423331","KRUGERRAND OF DONAMERE 490","2004-03-24","7","621","2","5","80","475","613"
"(2712650)","0.42","13.8","0.47","-0.5","0.23","6.4","","","0.39","36.3","0.40","55.5","0.37","0.30","0.32","-0.06","0.30","0.011","0.011","0.39","0.33","","","","","","","0.20","13.2","106.6","50.8","","","20.5","0.43","0.45","38.5","0.41","12.6","13.6","0.40","0.12","0.40","25","30","99","99","50","65","99","75","20","99","95","50","99","95","","85","99","99","(2715588)","EBU180_","1999-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2004-03-25","6","373","6","0","87","447",""
"(2712667)","0.28","15.1","0.34","-1.0","0.20","9.1","","","0.28","51.3","0.29","81.3","0.28","0.51","0.24","0.11","0.27","0.036","0.036","0.28","0.02","","","","","","","0.15","12.0","124.0","65.1","","","19.9","0.33","0.35","45.5","0.30","15.6","4.6","0.31","0.19","0.29","15","20","95","85","15","70","90","85","99","95","99","15","99","99","","50","70","70","(2715319)","EBU163_","1999-01-01","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2004-03-25","6","734","4","2","84","479","787"
"(2712682)","0.22","8.7","0.34","2.7","0.12","7.3","","","0.24","65.8","0.24","102.9","0.20","0.12","0.19","0.08","0.19","0.009","0.009","0.23","0.04","","","","","","","0.12","9.5","112.6","70.5","","","23.0","0.29","0.33","55.8","0.22","25.4","16.5","0.27","0.23","0.24","85","95","50","45","35","40","45","95","3","70","99","85","99","99","","75","45","40","(2713157)","81TMY8545","2001-04-02","CL 1 DOMINO 048K","(2708702)","(9813101)","HH ADVANTAGE 767G 1ET","2004-03-26","7","624","2","5","86","523",""
"(2712693)","0.26","12.3","0.34","0.9","0.12","7.0","","","0.25","58.5","0.25","93.1","0.24","0.07","0.23","0.10","0.24","0.002","0.002","0.26","-0.02","","","","","","","0.04","9.5","114.8","67.6","","","22.0","0.32","0.36","51.2","0.28","28.5","20.4","0.29","0.22","0.25","45","60","75","65","40","50","70","95","1","55","99","90","99","99","","70","60","50","(2712636)","81TMY8488","2001-03-05","CL 1 DOMINO 048K","(2708702)","(9813101)","HH ADVANTAGE 767G 1ET","2004-03-28","6","366","4","2","82","508","844"
"(2713055)","0.26","17.2","0.33","-1.9","0.18","11.4","","","0.28","48.6","0.28","78.9","0.28","0.28","0.25","0.00","0.27","0.000","0.000","0.29","0.17","","","","","","","0.10","5.4","102.3","59.9","","","20.9","0.32","0.34","45.1","0.29","21.2","3.0","0.29","0.19","0.28","5","10","95","90","2","60","90","99","99","85","99","55","99","99","","90","90","70","(2715369)","ERD205","2001-01-01","TC ADVANTAGE","2175261","2423331","KRUGERRAND OF DONAMERE 490","2004-03-28","5","375","4","1","82","478",""
"(2713161)","0.29","12.3","0.35","1.9","0.19","4.2","","","0.25","58.4","0.26","92.3","0.25","0.38","0.23","0.11","0.24","0.027","0.027","0.28","-0.06","","","","","","","0.09","13.4","137.2","72.8","","","13.3","0.31","0.35","42.4","0.29","13.8","1.2","0.30","0.21","0.26","45","85","75","65","85","99","95","75","99","99","99","35","99","99","","25","35","55","(2715552)","WT016","2001-02-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2004-03-29","6","362","3","3","86","507","837"
"(2713259)","0.22","11.2","0.32","2.2","0.10","6.1","","","0.21","59.0","0.21","91.0","0.20","0.07","0.18","0.02","0.18","-0.007","-0.007","0.21","0.07","","","","","","","0.06","11.2","90.9","54.8","","","19.0","0.26","0.31","48.5","0.21","23.5","19.8","0.28","0.20","0.21","60","90","75","70","55","80","80","90","1","75","99","90","95","99","","99","99","65","(2715387)","ERD269","2001-01-01","CL 1 DOMINO 048K","(2708702)","(9813101)","HH ADVANTAGE 767G 1ET","2004-04-06","7","606","4","3","81","499",""
"(2712704)","0.12","10.1","0.23","1.2","0.06","5.1","","","0.14","50.3","0.14","76.3","0.11","0.43","0.12","0.06","0.10","0.021","0.021","0.15","0.22","","","","","","","0.01","5.4","95.5","57.9","","","6.0","0.21","0.24","31.1","0.15","28.1","9.0","0.19","0.16","0.14","75","70","95","90","75","99","99","99","80","60","99","25","99","99","","95","95","85","(2715541)","ERD460","2001-03-19","","","","","2004-04-15","5","462","2","3","85","355",""
"(2712692)","0.10","8.2","0.26","2.6","0.07","3.6","","","0.13","55.7","0.13","82.7","0.14","0.47","0.13","0.10","0.14","0.039","0.039","0.15","0.17","","","","","","","0.03","10.0","127.2","72.6","","","20.0","0.19","0.25","47.8","0.16","22.4","14.0","0.21","0.17","0.13","90","95","85","85","90","70","85","95","20","80","99","20","99","99","","45","35","80","(2713164)","81TMY8568 - WT680","2001-02-10","","","","","2004-04-19","6","377","3","3","87","481",""
"(2712654)","0.08","11.5","0.25","1.1","0.05","5.1","","","0.10","49.7","0.11","72.6","0.12","0.41","0.13","0.04","0.13","0.021","0.021","0.15","0.15","","","","","","","0.01","6.6","97.6","58.2","","","17.0","0.16","0.22","41.8","0.15","17.8","17.6","0.17","0.14","0.11","55","65","95","95","75","90","99","99","2","90","99","30","99","99","","95","95","95","(2715386)","ERD263","2001-03-19","","","","","2004-04-19","6","379","2","4","83","508","587"
"(2713024)","0.19","10.6","0.29","1.6","0.09","4.8","","","0.20","55.2","0.20","83.4","0.18","0.44","0.15","0.01","0.16","0.010","0.010","0.18","0.15","","","","","","","0.01","6.6","100.1","62.3","","","20.4","0.23","0.27","47.9","0.19","15.4","10.1","0.23","0.18","0.20","70","80","85","80","80","65","85","99","70","95","99","25","99","99","","95","80","75","(2715390)","ERD492","2001-01-01","","","","","2004-05-13","6","377","3","3","86","489",""
"(2715929)","0.04","11.1","0.13","1.2","0.02","5.8","","","0.06","46.9","0.06","64.8","0.11","0.20","0.11","-0.22","0.11","-0.053","-0.053","0.13","0.34","","","","","","","0.01","5.6","90.0","54.3","","","15.8","0.07","0.10","39.2","0.12","12.7","10.6","0.10","0.11","0.06","60","70","99","99","65","95","99","99","65","99","55","70","40","95","","99","99","99","","","","","","","","2005-01-01","3","1832","1","2","80","",""
"(2713126)","0.28","16.9","0.35","-1.7","0.20","9.2","","","0.29","48.6","0.29","79.1","0.27","0.71","0.25","-0.01","0.26","0.037","0.037","0.29","0.46","","","","","","","0.10","7.3","129.1","70.9","","","26.2","0.34","0.36","50.4","0.30","19.3","10.9","0.31","0.19","0.29","10","15","95","90","10","20","75","99","60","90","99","2","99","85","","40","45","70","(2715487)","GR232","2003-01-01","B/R NEW DESIGN 323-9150","2243813","2109290","B/R NEW DESIGN 323","2005-02-16","6","372","3","3","83","513","889"
"(2713057)","0.16","7.7","0.30","4.3","0.09","5.8","","","0.18","65.5","0.19","101.4","0.19","0.10","0.17","0.10","0.17","0.011","0.011","0.21","0.04","","","","","","","0.06","9.8","106.9","67.1","","","20.6","0.24","0.29","53.2","0.21","30.1","-2.4","0.24","0.22","0.19","95","99","50","45","65","65","60","95","99","50","99","85","99","99","","85","65","50","(2712380)","81TRA7624","2003-03-30","CL1 DOMINO 1172L","(2708700)","(9813101)","HH ADVANTAGE 767G 1ET","2005-02-16","5","461","3","2","93","476",""
"(2713119)","0.18","7.6","0.33","4.7","0.10","4.1","","","0.20","65.6","0.19","100.5","0.22","0.04","0.20","0.08","0.21","-0.001","-0.001","0.24","0.05","","","","","","","0.06","9.9","103.1","64.9","","","15.7","0.25","0.30","48.4","0.25","32.0","5.7","0.25","0.22","0.19","95","99","50","50","85","95","80","95","99","40","99","95","95","99","","90","70","50","(2713210)","81TRA7735","2003-03-18","CL1 DOMINO 1172L","(2708700)","(9813101)","HH ADVANTAGE 767G 1ET","2005-02-20","6","371","4","2","95","485",""
"(2713082)","0.23","7.8","0.33","3.9","0.12","5.0","","","0.22","64.4","0.23","99.6","0.20","0.13","0.19","0.12","0.19","0.008","0.008","0.23","-0.01","","","","","","","0.12","10.4","86.8","56.2","","","17.4","0.28","0.33","49.5","0.23","30.9","9.2","0.29","0.22","0.23","95","99","55","50","75","90","75","90","80","45","99","80","99","99","","99","99","50","(2712402)","81TRA7729","2003-03-31","CL1 DOMINO 1172L","(2708700)","(9813101)","HH ADVANTAGE 767G 1ET","2005-02-20","5","651","1","4","91","530",""
"(2713125)","0.24","17.2","0.34","-1.9","0.18","9.4","","","0.25","43.0","0.26","66.5","0.23","0.75","0.21","0.02","0.23","0.032","0.032","0.24","0.33","","","","","","","0.09","8.0","154.4","78.8","","","16.2","0.31","0.34","37.7","0.24","20.2","15.6","0.29","0.15","0.26","5","10","99","99","10","95","99","99","10","85","99","2","99","95","","4","15","90","(2712398)","81TRA7713","2003-05-14","B/R NEW DESIGN 323-9150","2243813","2109290","B/R NEW DESIGN 323","2005-02-24","5","373","3","2","78","451",""
"(2713148)","0.26","13.9","0.31","0.5","0.19","4.5","","","0.23","54.3","0.24","88.2","0.23","0.35","0.21","0.04","0.23","0.014","0.014","0.25","0.05","","","","","","","0.11","9.4","107.8","61.3","","","17.2","0.28","0.32","44.3","0.25","13.2","9.2","0.27","0.21","0.24","25","50","85","75","80","90","95","95","80","99","99","40","99","99","","85","85","55","(2715759)","GR300","2003-02-14","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2005-02-25","4","857","1","3","88","541",""
"(2712837)","0.06","11.9","0.20","-0.3","0.03","7.2","","","0.08","41.3","0.10","56.9","0.11","0.21","0.10","-0.22","0.10","-0.052","-0.052","0.13","0.31","","","","","","","0.02","4.3","89.7","52.7","","","11.5","0.15","0.20","32.1","0.13","11.3","7.8","0.15","0.10","0.10","50","35","99","99","35","99","99","99","90","99","55","70","40","99","","99","99","99","","","","","","","","2005-03-01","6","750","1","5","85","413","612"
"(3248886)","0.10","11.9","0.12","-0.2","0.04","6.8","","","0.10","45.6","0.10","64.7","0.18","0.25","0.16","-0.24","0.18","-0.055","-0.055","0.19","0.42","","","","","","","0.00","3.7","92.4","56.7","","","14.5","0.15","0.15","37.2","0.20","16.4","5.3","0.14","0.12","0.10","50","35","99","99","45","99","99","99","99","95","50","60","40","90","","99","95","99","","","","","","","","2005-03-15","1","","1","0","82","465",""
"(2713176)","0.20","14.3","0.30","-0.5","0.12","3.3","","","0.20","50.5","0.20","78.3","0.18","0.47","0.17","0.17","0.18","0.048","0.048","0.21","0.14","","","","","","","0.04","7.9","134.5","73.6","","","17.3","0.28","0.33","42.4","0.20","31.7","16.4","0.26","0.17","0.20","20","30","95","90","95","90","95","99","4","45","99","20","99","99","","30","30","80","(2713050)","81TRA7667","2003-02-26","","","","","2005-03-16","6","668","1","5","76","413",""
"(2713139)","0.18","11.0","0.28","1.5","0.15","7.2","","","0.19","53.0","0.19","80.9","0.23","0.46","0.20","0.00","0.23","0.002","0.002","0.24","0.17","","","","","","","0.13","11.0","110.4","61.8","","","20.2","0.22","0.26","46.7","0.24","19.6","8.5","0.23","0.17","0.19","65","75","90","85","35","65","85","90","85","90","99","20","99","99","","80","85","80","(2715934)","RD311","2001-01-01","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2005-03-25","6","370","0","6","87","439",""
