"ASA Number","Epds>CeAcc","Epds>CeEpd","Epds>BirthWtAcc","Epds>BirthWtEpd","Epds>MceAcc","Epds>MceEpd","Epds>PpaAcc","Epds>PpaEpd","Epds>WeanWtAcc","Epds>WeanWtEpd","Epds>YearlingWtAcc","Epds>YearlingWtEpd","Epds>MarblingAcc","Epds>MarblingEpd","Epds>YieldGradeAcc","Epds>YieldGradeEpd","Epds>BackFatAcc","Epds>BackFatEpd","Epds>BackFatEpd","Epds>RibEyeAcc","Epds>RibEyeEpd","Epds>ShrForceAcc","Epds>ShrForceEpd","Epds>DauWtAcc","Epds>DauWtEpd","Epds>DauHtAcc","Epds>DauHtEpd","Epds>StayAcc","Epds>StayEpd","Epds>Api","Epds>Ti","Epds>FertAcc","Epds>FertEpd","Epds>MilkEpd","Epds>MilkAcc","Epds>MwwAcc","Epds>MwwEpd","Epds>CarcassWtAcc","Epds>CarcassWtEpd","Epds>DocEpd","Epds>DocAcc","Epds>AdgEpd","Epds>AdgAcc","Percentile>CE","Percentile>BW","Percentile>WW","Percentile>YW","Percentile>MCE","Percentile>Milk","Percentile>MWW","Percentile>Stay","Percentile>Doc","Percentile>CW","Percentile>YG","Percentile>Marb","Percentile>BF","Percentile>REA","Percentile>SF","Percentile>API","Percentile>TI","Percentile>ADG","BirthDam>ASA Number","BirthDam>Name","BirthDam>BirthDate","Sire>Name","Sire>ASA Number","Sire>Sire>ASA Number","Sire>Sire>Name","BirthDate","DamProgeny>Total","DamProgeny>Interval","DamProgeny>Males","DamProgeny>Females","DamProgeny>Avg Adj BW","DamProgeny>Avg Adj WW","DamProgeny>Avg Adj YW"
"(2712398)","0.08","11.5","0.24","1.3","0.04","6.5","","","0.10","47.6","0.10","66.3","0.11","0.38","0.11","0.01","0.11","0.010","0.010","0.12","0.17","","","","","","","0.00","5.1","91.3","55.3","","","11.0","0.18","0.24","34.7","0.12","18.4","16.4","0.18","0.12","0.10","55","70","99","99","50","99","99","99","4","90","99","35","99","99","","99","99","99","(2715625)","ERD024","1995-01-01","","","","","2003-05-14","6","812","2","4","89","503",""
"(2712090)","0.23","17.4","0.29","-2.4","0.17","11.3","","","0.24","46.1","0.24","74.1","0.22","0.51","0.21","0.02","0.22","0.007","0.007","0.24","0.16","","","","","","","0.10","4.3","112.7","64.4","","","20.0","0.28","0.31","43.0","0.24","22.5","4.3","0.26","0.17","0.24","5","10","99","95","2","70","95","99","99","80","99","15","99","99","","75","75","80","(2715471)","EBU428","2002-01-01","TC ADVANTAGE","2175261","2423331","KRUGERRAND OF DONAMERE 490","2004-02-15","6","679","3","3","81","459",""
"(2712094)","0.06","12.1","0.16","-0.4","0.05","7.2","","","0.09","48.1","0.10","69.6","0.14","0.49","0.12","0.07","0.14","0.029","0.029","0.14","0.25","","","","","","","0.02","4.4","100.7","61.4","","","19.6","0.14","0.20","43.5","0.14","27.8","5.6","0.15","0.13","0.10","50","30","95","95","35","75","95","99","99","60","99","20","99","99","","95","85","99","(2715687)","EBU388","2002-01-01","","","","","2004-03-12","4","389","2","2","89","445",""
"(2713100)","0.41","14.3","0.47","-0.1","0.22","9.3","","","0.42","56.5","0.43","88.4","0.40","0.41","0.35","-0.06","0.36","-0.008","-0.008","0.42","0.20","","","","","","","0.26","13.5","121.9","65.7","","","22.3","0.44","0.46","50.4","0.44","15.0","4.7","0.41","0.20","0.43","20","35","80","75","10","50","75","70","99","95","95","30","95","99","","55","70","65","(2715953)","YL175","2000-01-01","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2005-03-18","8","363","2","6","78","498","754"
"(2712097)","0.41","14.2","0.49","-0.5","0.26","6.3","","","0.43","43.3","0.43","68.5","0.37","0.61","0.34","-0.03","0.36","0.016","0.016","0.41","0.31","","","","","","","0.22","10.8","122.4","63.2","","","24.6","0.46","0.48","46.2","0.43","15.2","7.5","0.42","0.16","0.43","25","30","99","99","55","30","90","90","90","95","99","10","99","99","","55","80","85","(2713270)","81TMY8595 - WT508","2001-03-21","B/R NEW DESIGN 323-9150","2243813","2109290","B/R NEW DESIGN 323","2005-03-20","6","666","3","3","81","473","663"
"(2713141)","0.39","12.2","0.46","-0.7","0.20","4.8","","","0.38","34.0","0.37","52.0","0.35","0.01","0.31","-0.13","0.31","-0.024","-0.024","0.37","0.15","","","","","","","0.17","10.5","83.1","42.9","","","24.6","0.42","0.46","41.5","0.40","3.2","13.6","0.38","0.11","0.37","45","25","99","99","80","30","99","90","20","99","85","95","80","99","","99","99","99","(2715922)","PK152_","1996-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2005-03-27","7","614","3","4","81","467",""
"(2712099)","0.20","14.0","0.26","0.1","0.13","6.1","","","0.19","47.3","0.20","70.0","0.17","0.32","0.17","0.07","0.17","0.026","0.026","0.20","0.06","","","","","","","0.07","8.6","124.8","66.9","","","12.4","0.27","0.30","36.0","0.21","14.5","9.9","0.24","0.14","0.20","25","40","99","95","55","99","99","99","70","95","99","45","99","99","","50","65","95","(2713053)","81TMY8483","2001-02-10","","","","","2005-03-29","4","365","0","4","79","426","549"
"(2712740)","0.41","14.4","0.47","-1.0","0.24","7.1","","","0.43","49.4","0.42","79.9","0.37","0.66","0.34","0.24","0.38","0.079","0.079","0.40","0.07","","","","","","","0.23","14.8","135.4","67.6","","","24.9","0.45","0.48","49.5","0.42","23.5","6.4","0.40","0.19","0.42","20","20","95","85","40","25","75","60","95","75","99","4","99","99","","25","60","70","(2712644)","W438-WT430","1995-03-17","N BAR PRIME TIME D806","2178379","2069651","GARDENS PRIME TIME","2006-03-19","6","372","1","5","82","509",""
"(2712786)","0.28","14.3","0.35","-2.2","0.19","8.2","","","0.30","44.4","0.30","69.4","0.28","0.51","0.26","0.12","0.28","0.043","0.043","0.31","0.02","","","","","","","0.13","10.0","117.9","62.4","","","22.9","0.35","0.37","45.1","0.31","12.9","3.7","0.32","0.16","0.30","20","10","99","95","20","40","90","95","99","99","99","15","99","99","","65","80","85","(2715913)","GR296","2003-01-01","N BAR PRIME TIME D806","2178379","2069651","GARDENS PRIME TIME","2006-03-24","6","363","3","3","76","466","779"
"(2712088)","0.40","14.2","0.50","-1.4","0.23","8.9","","","0.44","38.2","0.44","60.0","0.38","0.42","0.35","0.27","0.37","0.069","0.069","0.42","-0.06","","","","","","","0.24","15.8","143.7","66.4","","","25.5","0.46","0.48","44.6","0.42","27.9","8.5","0.42","0.14","0.44","25","15","99","99","15","20","95","50","85","60","99","30","99","99","","15","65","95","(2713130)","81TUJ3872","2005-02-22","N BAR PRIME TIME D806","2178379","2069651","GARDENS PRIME TIME","2007-02-17","7","367","4","3","84","490","626"
"(2713294)","0.34","16.1","0.43","-2.7","0.15","7.8","","","0.35","36.2","0.35","58.8","0.34","0.24","0.28","0.04","0.29","0.018","0.018","0.34","-0.04","","","","","","","0.15","9.3","126.3","64.3","","","32.1","0.39","0.43","50.2","0.36","3.3","13.0","0.36","0.14","0.35","10","10","99","99","30","2","75","95","30","99","99","60","99","99","","45","75","95","(2713205)","81TUJ3847","2005-02-19","","","","","2007-02-21","7","490","3","4","78","492","673"
"(2826322)","0.32","17.8","0.39","-3.7","0.09","10.9","","","0.33","35.3","0.32","56.1","0.27","0.29","0.27","-0.22","0.28","-0.038","-0.038","0.31","0.30","","","","","","","0.13","8.3","114.9","58.3","","","30.6","0.37","0.39","48.2","0.33","0.6","8.6","0.34","0.13","0.32","4","3","99","99","3","3","80","99","85","99","55","50","65","99","","70","95","99","","","","","","","","2007-04-02","6","363","3","3","76","453",""
"(2711926)","0.41","15.5","0.48","-1.7","0.23","10.3","","","0.42","46.7","0.42","73.8","0.40","0.55","0.34","0.09","0.35","0.020","0.020","0.42","0.23","","","","","","","0.25","11.2","148.7","76.4","","","26.9","0.45","0.46","50.2","0.43","36.4","16.1","0.40","0.17","0.42","15","15","99","95","4","15","75","90","4","25","99","10","99","99","","10","20","80","(2715500)","PK245","2006-04-07","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2008-02-08","7","362","3","4","78","519","626"
"(2711904)","0.21","15.7","0.29","-0.9","0.16","6.5","","","0.20","48.6","0.21","78.4","0.28","0.28","0.24","0.06","0.25","0.043","0.043","0.28","0.20","","","","","","","0.12","13.3","113.9","57.5","","","14.0","0.28","0.32","38.3","0.29","12.7","5.0","0.27","0.19","0.21","15","25","95","90","50","99","99","75","99","99","99","55","99","99","","75","95","70","(2715645)","PK339","2006-03-17","DLCC SURE-ENUF","(9622416)","(9523368)","DLCC BLACK ENUF 127J","2008-02-10","4","385","1","3","87","457",""
"(2711911)","0.40","8.4","0.46","0.4","0.23","4.9","","","0.42","46.0","0.43","72.0","0.40","0.37","0.36","-0.03","0.40","-0.005","-0.005","0.43","0.25","","","","","","","0.25","17.9","139.3","69.0","","","33.1","0.44","0.47","56.0","0.44","24.4","12.5","0.40","0.16","0.43","90","50","99","95","75","1","45","25","35","75","99","35","95","99","","20","55","85","(2715566)","PK354","2006-02-13","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2008-02-12","6","509","4","2","96","560","753"
"(2712024)","0.37","15.8","0.48","-4.1","0.21","6.6","","","0.40","25.8","0.40","38.7","0.37","0.39","0.33","0.00","0.32","0.010","0.010","0.42","0.14","","","","","","","0.21","16.7","146.7","63.4","","","33.5","0.43","0.46","46.3","0.40","13.2","8.6","0.39","0.08","0.40","15","2","99","99","50","1","90","35","85","99","99","35","99","99","","10","80","99","(2712769)","81TXE2605","2006-03-14","DLCC SURE-ENUF","(9622416)","(9523368)","DLCC BLACK ENUF 127J","2008-02-12","7","423","4","3","84","519","947"
"(2712055)","0.40","15.0","0.48","-1.4","0.23","10.8","","","0.42","44.3","0.42","70.2","0.37","0.43","0.34","0.00","0.35","0.016","0.016","0.42","0.27","","","","","","","0.24","14.4","146.4","72.0","","","28.9","0.44","0.47","50.9","0.42","19.5","10.2","0.41","0.16","0.42","15","15","99","95","3","10","70","65","70","90","99","25","99","99","","10","40","85","(2712746)","81TXE2561","2006-01-15","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2008-02-12","7","363","5","2","82","483","798"
"(2711959)","0.26","11.9","0.32","1.4","0.18","7.8","","","0.26","55.9","0.27","87.3","0.27","0.51","0.25","0.07","0.26","0.024","0.024","0.29","0.19","","","","","","","0.13","11.0","115.4","64.6","","","18.5","0.31","0.32","46.4","0.30","25.9","13.6","0.28","0.20","0.27","50","75","85","75","30","80","90","90","20","70","99","15","99","99","","70","75","65","(2715503)","PK365","2006-03-05","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2008-02-13","5","368","5","0","94","462","912"
"(2711901)","0.38","15.7","0.48","-4.1","0.22","6.5","","","0.40","31.6","0.40","47.5","0.37","0.42","0.34","0.11","0.36","0.056","0.056","0.40","0.18","","","","","","","0.22","13.9","144.4","65.6","","","18.8","0.44","0.47","34.5","0.41","16.4","0.7","0.41","0.10","0.40","15","2","99","99","50","80","99","70","99","95","99","30","99","99","","15","70","99","(2712759)","81TXE2582 - WT095","2006-03-23","DLCC SURE-ENUF","(9622416)","(9523368)","DLCC BLACK ENUF 127J","2008-02-13","8","368","4","4","81","478",""
"(2712028)","0.37","11.1","0.49","-3.8","0.20","3.2","","","0.40","26.6","0.39","40.1","0.34","0.18","0.32","-0.07","0.31","0.004","0.004","0.39","0.34","","","","","","","0.23","13.7","123.3","57.3","","","26.3","0.42","0.47","39.6","0.41","16.5","4.2","0.40","0.08","0.39","60","2","99","99","95","15","99","70","99","95","95","75","99","95","","55","95","99","(2715619)","PK363","2006-03-25","DLCC SURE-ENUF","(9622416)","(9523368)","DLCC BLACK ENUF 127J","2008-02-14","9","374","3","6","86","497",""
"(2712001)","0.40","20.5","0.50","-4.9","0.22","9.4","","","0.40","27.5","0.40","41.8","0.38","0.62","0.35","0.06","0.36","0.041","0.041","0.42","0.20","","","","","","","0.25","17.7","169.4","69.9","","","18.2","0.44","0.48","31.9","0.44","13.0","4.1","0.40","0.09","0.40","1","1","99","99","10","85","99","25","99","99","99","10","99","99","","1","50","99","(2712781)","81TXE2633","2006-03-17","DLCC SURE-ENUF","(9622416)","(9523368)","DLCC BLACK ENUF 127J","2008-02-15","8","422","5","3","79","496",""
"(2711984)","0.35","14.0","0.42","-0.3","0.23","10.1","","","0.35","56.1","0.35","89.3","0.34","0.54","0.28","0.14","0.30","0.029","0.029","0.32","-0.06","","","","","","","0.19","14.5","153.5","79.4","","","24.4","0.40","0.43","52.4","0.32","19.4","20.4","0.39","0.21","0.35","25","35","85","70","5","30","65","65","1","90","99","15","99","99","","4","10","55","(2712731)","81TXE2528","2006-02-21","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2008-02-16","8","360","5","3","84","468","542"
