"ASA Number","Epds>CeAcc","Epds>CeEpd","Epds>BirthWtAcc","Epds>BirthWtEpd","Epds>MceAcc","Epds>MceEpd","Epds>PpaAcc","Epds>PpaEpd","Epds>WeanWtAcc","Epds>WeanWtEpd","Epds>YearlingWtAcc","Epds>YearlingWtEpd","Epds>MarblingAcc","Epds>MarblingEpd","Epds>YieldGradeAcc","Epds>YieldGradeEpd","Epds>BackFatAcc","Epds>BackFatEpd","Epds>BackFatEpd","Epds>RibEyeAcc","Epds>RibEyeEpd","Epds>ShrForceAcc","Epds>ShrForceEpd","Epds>DauWtAcc","Epds>DauWtEpd","Epds>DauHtAcc","Epds>DauHtEpd","Epds>StayAcc","Epds>StayEpd","Epds>Api","Epds>Ti","Epds>FertAcc","Epds>FertEpd","Epds>MilkEpd","Epds>MilkAcc","Epds>MwwAcc","Epds>MwwEpd","Epds>CarcassWtAcc","Epds>CarcassWtEpd","Epds>DocEpd","Epds>DocAcc","Epds>AdgEpd","Epds>AdgAcc","Percentile>CE","Percentile>BW","Percentile>WW","Percentile>YW","Percentile>MCE","Percentile>Milk","Percentile>MWW","Percentile>Stay","Percentile>Doc","Percentile>CW","Percentile>YG","Percentile>Marb","Percentile>BF","Percentile>REA","Percentile>SF","Percentile>API","Percentile>TI","Percentile>ADG","BirthDam>ASA Number","BirthDam>Name","BirthDam>BirthDate","Sire>Name","Sire>ASA Number","Sire>Sire>ASA Number","Sire>Sire>Name","BirthDate","DamProgeny>Total","DamProgeny>Interval","DamProgeny>Males","DamProgeny>Females","DamProgeny>Avg Adj BW","DamProgeny>Avg Adj WW","DamProgeny>Avg Adj YW"
"(2713279)","0.21","12.1","0.28","-0.5","0.18","9.6","","","0.22","49.6","0.22","75.8","0.25","0.36","0.22","0.04","0.24","0.015","0.015","0.26","0.17","","","","","","","0.16","12.7","111.5","59.3","","","17.7","0.27","0.29","42.4","0.27","21.4","11.7","0.27","0.16","0.22","50","30","95","90","10","85","95","80","45","85","99","40","99","99","","80","90","85","(2715864)","EGR171","1993-01-01","N BAR EMULATION EXT","1923301","(8528659)","EMULATION N BAR 5522","1999-03-05","5","911","0","5","83","426","523"
"(2712132)","0.18","12.1","0.25","-0.7","0.17","9.2","","","0.19","46.2","0.20","68.7","0.24","0.38","0.22","0.02","0.24","0.012","0.012","0.26","0.19","","","","","","","0.14","11.4","108.6","58.0","","","18.2","0.24","0.27","41.2","0.26","21.2","5.2","0.25","0.14","0.20","50","25","99","99","10","85","99","85","99","85","99","35","99","99","","85","95","95","(2715869)","EOR147","1993-01-01","N BAR EMULATION EXT","1923301","(8528659)","EMULATION N BAR 5522","1999-03-07","3","354","2","1","86","452",""
"(2713184)","0.12","13.8","0.28","-2.0","0.08","9.6","","","0.16","46.5","0.16","67.4","0.12","-0.03","0.13","-0.27","0.13","-0.073","-0.073","0.16","0.21","","","","","","","0.04","12.5","94.7","51.2","","","18.4","0.20","0.23","41.6","0.17","4.1","4.7","0.17","0.13","0.16","25","10","99","99","10","80","99","80","99","99","40","99","20","99","","99","99","99","(2715801)","BGR119","1993-01-01","GLEN HAVEN VALIANT","(2708697)","(2711533)","SPRUCE HILL IMAGE","1999-03-12","6","949","2","4","86","454",""
"(2713191)","0.22","13.5","0.30","-0.8","0.19","10.0","","","0.24","49.2","0.24","76.4","0.24","0.38","0.22","0.02","0.24","0.012","0.012","0.26","0.19","","","","","","","0.15","11.4","112.6","60.2","","","15.9","0.29","0.31","40.4","0.26","21.2","10.3","0.28","0.17","0.24","30","25","95","90","10","95","99","85","65","85","99","35","99","99","","75","90","80","(2715816)","BRD111_","1997-01-01","N BAR EMULATION EXT","1923301","(8528659)","EMULATION N BAR 5522","1999-03-12","5","373","1","4","77","406","615"
"(2713262)","0.24","13.5","0.31","-1.3","0.19","9.8","","","0.25","42.7","0.25","62.9","0.24","0.44","0.22","0.10","0.24","0.035","0.035","0.26","0.16","","","","","","","0.15","11.1","112.7","57.7","","","14.7","0.28","0.31","36.0","0.26","23.5","6.5","0.29","0.13","0.25","30","20","99","99","10","99","99","90","95","75","99","25","99","99","","75","95","99","(2715426)","B96W094_","1996-01-01","N BAR EMULATION EXT","1923301","(8528659)","EMULATION N BAR 5522","1999-03-18","5","645","2","3","85","422",""
"(2713244)","0.10","13.0","0.24","-1.1","0.08","9.5","","","0.14","44.9","0.14","62.5","0.17","-0.06","0.16","-0.24","0.15","-0.064","-0.064","0.19","0.21","","","","","","","0.04","12.5","89.0","47.2","","","11.6","0.17","0.21","33.9","0.20","4.5","10.6","0.15","0.11","0.14","35","20","99","99","10","99","99","80","65","99","50","99","30","99","","99","99","99","(2715866)","EOR133","1993-01-01","GLEN HAVEN VALIANT","(2708697)","(2711533)","SPRUCE HILL IMAGE","1999-03-19","4","368","2","2","84","417",""
"(2713047)","0.13","11.3","0.18","2.2","0.09","3.3","","","0.08","44.8","0.08","61.6","0.18","0.37","0.16","-0.08","0.16","0.003","0.003","0.18","0.38","","","","","","","0.02","5.1","88.7","51.8","","","-0.7","0.14","0.18","21.7","0.20","15.5","5.6","0.14","0.10","0.08","60","90","99","99","95","99","99","99","99","95","95","35","99","95","","99","99","99","(2715810)","BOR062","1995-01-01","SLF DUKE 207B","(9681546)","(9681545)","SLF 9012Y","1999-03-24","4","984","3","1","99","444",""
"(2713249)","0.26","17.1","0.30","-2.4","0.20","12.6","","","0.26","47.4","0.26","74.5","0.24","0.37","0.22","0.09","0.24","0.032","0.032","0.26","0.18","","","","","","","0.15","11.7","119.2","61.0","","","17.0","0.31","0.32","40.6","0.26","23.8","7.8","0.29","0.17","0.26","10","10","99","95","1","90","99","85","90","75","99","35","99","99","","65","85","80","(2715370)","EWT139_","1996-03-22","N BAR EMULATION EXT","1923301","(8528659)","EMULATION N BAR 5522","1999-03-29","3","380","2","1","71","409",""
"(2713229)","0.28","14.7","0.36","-1.5","0.20","9.4","","","0.29","44.3","0.29","65.0","0.24","0.30","0.22","-0.02","0.24","-0.008","-0.008","0.26","0.02","","","","","","","0.10","7.3","100.5","56.2","","","16.2","0.34","0.36","38.3","0.26","11.3","3.6","0.27","0.13","0.29","20","15","99","99","10","95","99","99","99","99","99","50","95","99","","95","99","99","(2715716)","EYL018_","1998-03-21","G A R BINGO 4192","(8654669)","1591466","R R TRAVELER 5204","2000-01-26","6","369","3","3","82","433",""
"(2713252)","0.24","17.6","0.30","-0.2","0.16","10.0","","","0.20","43.1","0.20","63.1","0.14","0.17","0.15","-0.01","0.13","0.001","0.001","0.19","-0.02","","","","","","","0.09","10.9","101.4","49.9","","","5.8","0.27","0.31","27.3","0.18","5.2","5.7","0.24","0.13","0.20","4","35","99","99","10","99","99","90","99","99","99","75","99","99","","95","99","99","(2715719)","EYL352_","1998-02-07","DLCC BOLERO 14B","(2708713)","(2708712)","LEACHMAN MR MONTANA 8872U","2000-02-01","7","788","0","7","75","412","631"
"(2713175)","0.23","16.5","0.26","-1.8","0.15","9.1","","","0.20","40.9","0.20","59.7","0.17","0.35","0.17","0.17","0.17","0.048","0.048","0.20","-0.11","","","","","","","0.04","9.9","132.0","64.9","","","4.4","0.26","0.28","24.7","0.21","12.3","10.2","0.22","0.12","0.20","10","15","99","99","15","99","99","95","70","99","99","40","99","99","","35","70","99","(2715885)","ERD037_","1998-04-01","DLCC BOLERO 14B","(2708713)","(2708712)","LEACHMAN MR MONTANA 8872U","2000-02-01","4","366","2","2","77","383",""
"(2713173)","0.17","13.2","0.23","-0.8","0.14","8.3","","","0.17","41.8","0.17","59.8","0.22","0.38","0.20","0.00","0.21","0.001","0.001","0.23","0.18","","","","","","","0.08","7.1","99.9","55.2","","","13.9","0.21","0.23","34.7","0.24","21.2","6.0","0.16","0.11","0.17","35","25","99","99","20","99","99","99","95","85","99","35","99","99","","95","99","99","(2715905)","EYL323_","1998-03-16","G A R BINGO 4192","(8654669)","1591466","R R TRAVELER 5204","2000-02-06","3","369","2","1","95","470",""
"(2713179)","0.24","13.9","0.27","-0.1","0.14","7.7","","","0.18","39.9","0.18","55.8","0.17","0.18","0.16","-0.11","0.15","-0.002","-0.002","0.19","0.51","","","","","","","0.08","3.5","80.9","48.0","","","6.3","0.24","0.30","26.1","0.20","22.6","11.9","0.22","0.10","0.18","25","35","99","99","30","99","99","99","45","80","90","75","95","75","","99","99","99","(2715718)","EYL271_","1998-03-22","BRANDY CREEK DOC","(9681549)","(9681548)","LEACHMAN DEVONAIRE 867U","2000-02-11","5","1203","1","4","84","329",""
"(2713192)","0.04","14.9","0.17","-2.4","0.02","8.4","","","0.07","36.2","0.06","47.0","0.10","0.20","0.10","-0.22","0.10","-0.053","-0.053","0.12","0.34","","","","","","","0.00","3.7","92.8","52.8","","","18.6","0.14","0.20","36.6","0.12","12.7","6.3","0.15","0.07","0.06","20","10","99","99","20","80","99","99","95","99","55","70","40","95","","99","99","99","","","","","","","","2000-03-01","4","359","3","1","78","484",""
"(2713222)","0.05","14.1","0.20","-1.8","0.02","8.0","","","0.08","36.2","0.08","46.6","0.00","0.10","0.00","-0.27","0.00","-0.070","-0.070","0.00","0.40","","","","","","","0.00","3.7","85.4","49.3","","","14.7","0.14","0.20","32.7","0.00","17.2","5.3","0.15","0.06","0.08","25","15","99","99","25","99","99","99","99","95","40","85","30","90","","99","99","99","","","","","","","","2000-03-01","5","368","4","1","82","456",""
"(2713189)","0.09","14.4","0.16","-1.3","0.04","9.4","","","0.10","45.8","0.10","67.3","0.12","0.25","0.12","-0.21","0.13","-0.051","-0.051","0.14","0.38","","","","","","","0.00","3.7","98.3","59.3","","","21.7","0.18","0.21","44.6","0.14","17.6","17.4","0.17","0.13","0.10","20","20","99","99","10","55","95","99","2","90","60","60","40","95","","95","90","99","","","","","","","","2000-03-01","3","383","2","1","84","462",""
"(2713160)","0.23","13.9","0.32","-0.3","0.15","8.6","","","0.23","48.9","0.24","73.5","0.21","0.17","0.20","0.02","0.20","0.000","0.000","0.25","0.03","","","","","","","0.09","12.0","101.3","53.7","","","13.4","0.27","0.32","37.8","0.25","15.9","21.2","0.24","0.15","0.24","25","35","95","95","20","99","99","85","1","95","99","75","99","99","","95","99","90","(2715333)","WT084","1995-02-06","CIMARRON ULTIMATE 667F","(9681540)","(9681539)","CIMARRON UTMOST 65","2000-03-14","7","792","2","5","83","434","724"
"(2713236)","0.11","13.4","0.23","-0.8","0.08","7.5","","","0.12","43.2","0.13","61.5","0.14","0.29","0.14","-0.03","0.14","-0.007","-0.007","0.17","0.13","","","","","","","0.03","9.7","100.7","53.4","","","8.9","0.17","0.22","30.5","0.18","15.9","21.0","0.16","0.11","0.13","30","25","99","99","30","99","99","95","1","95","99","50","95","99","","95","99","99","(2715856)","EGR063","1993-01-01","CIMARRON ULTIMATE 667F","(9681540)","(9681539)","CIMARRON UTMOST 65","2000-03-17","4","373","1","3","77","406","601"
"(2712857)","0.15","11.3","0.22","1.5","0.11","5.1","","","0.11","47.7","0.12","68.8","0.12","0.27","0.12","-0.02","0.12","0.005","0.005","0.14","0.18","","","","","","","0.02","7.9","91.0","52.0","","","5.0","0.17","0.22","28.7","0.14","15.0","3.5","0.16","0.13","0.12","60","75","99","99","75","99","99","99","99","95","99","55","99","99","","99","99","99","(2715897)","EWT162","1993-01-01","DLCC BOLERO 14B","(2708713)","(2708712)","LEACHMAN MR MONTANA 8872U","2000-03-18","5","370","3","2","85","471","650"
"(2713223)","0.18","11.4","0.26","1.1","0.12","4.8","","","0.15","42.9","0.15","58.9","0.12","0.24","0.12","-0.03","0.12","0.003","0.003","0.15","0.21","","","","","","","0.08","11.8","95.8","48.2","","","-1.1","0.21","0.26","20.3","0.15","15.6","13.2","0.20","0.10","0.15","60","65","99","99","80","99","99","85","25","95","99","60","99","99","","95","99","99","(2715858)","EGR079","1993-01-01","DLCC BOLERO 14B","(2708713)","(2708712)","LEACHMAN MR MONTANA 8872U","2000-03-18","6","967","1","5","83","346",""
"(2713188)","0.16","11.8","0.28","1.8","0.07","7.5","","","0.17","50.6","0.17","73.8","0.14","0.22","0.12","-0.09","0.11","-0.023","-0.023","0.14","0.19","","","","","","","0.05","10.7","95.8","52.9","","","6.0","0.24","0.29","31.3","0.15","15.3","13.2","0.22","0.14","0.17","50","80","95","95","30","99","99","90","25","95","90","65","80","99","","95","99","95","(2715864)","EGR171","1993-01-01","LEACHMAN L-7 51B","(2708710)","(2708709)","L-7 455Z","2000-03-19","6","951","2","4","90","467","584"
"(2713199)","0.10","14.5","0.18","0.2","0.05","8.7","","","0.12","48.7","0.12","70.2","0.13","0.39","0.13","-0.01","0.13","0.016","0.016","0.15","0.37","","","","","","","0.00","4.0","96.7","58.9","","","17.6","0.20","0.24","41.9","0.15","26.3","9.2","0.19","0.13","0.12","20","45","95","95","15","85","99","99","80","65","99","35","99","95","","95","90","99","(2715429)","B97PK044_","1997-01-01","","","","","2000-03-19","4","389","1","3","84","486",""
"(2713011)","0.24","13.3","0.29","0.0","0.16","7.1","","","0.21","47.9","0.21","72.4","0.15","0.33","0.14","0.01","0.14","0.013","0.013","0.17","0.17","","","","","","","0.09","8.8","102.1","56.3","","","8.9","0.28","0.32","32.8","0.17","17.5","9.1","0.25","0.15","0.21","35","40","99","95","40","99","99","95","80","95","99","45","99","99","","90","95","90","(2715877)","EPK169","1993-01-01","DLCC BOLERO 14B","(2708713)","(2708712)","LEACHMAN MR MONTANA 8872U","2000-03-21","6","956","0","6","81","449","612"
"(2713035)","0.23","12.7","0.28","-1.1","0.16","6.8","","","0.24","54.0","0.24","88.0","0.23","0.49","0.21","0.09","0.22","0.028","0.028","0.24","0.25","","","","","","","0.06","7.2","112.2","66.8","","","22.4","0.30","0.31","49.3","0.26","31.9","6.7","0.24","0.21","0.24","40","20","90","75","45","45","80","99","95","40","99","20","99","99","","75","65","55","(2715515)","WT003_","1999-04-05","GAR EVAS CONVERGENCE3403","(8654664)","(8528659)","EMULATION N BAR 5522","2001-02-07","4","364","2","2","86","494","837"
"(2713012)","0.24","15.0","0.33","-0.4","0.18","5.7","","","0.24","52.1","0.24","85.1","0.25","0.45","0.22","0.07","0.24","0.023","0.023","0.26","0.28","","","","","","","0.07","7.8","135.9","74.3","","","12.2","0.28","0.32","38.1","0.26","34.3","6.0","0.24","0.21","0.24","15","30","90","80","65","99","99","99","95","30","99","25","99","99","","25","30","55","(2713069)","81TJM0898","1999-02-08","GAR EVAS CONVERGENCE3403","(8654664)","(8528659)","EMULATION N BAR 5522","2001-02-16","5","363","1","4","83","472",""
"(2713408)","0.20","10.6","0.32","2.9","0.18","4.5","","","0.19","51.3","0.19","78.9","0.23","0.34","0.21","0.08","0.22","0.032","0.032","0.24","0.13","","","","","","","0.13","11.9","101.5","53.6","","","-1.1","0.26","0.31","24.5","0.25","18.3","11.8","0.28","0.17","0.19","70","95","95","90","80","99","99","85","45","90","99","40","99","99","","95","99","80","(2715585)","EBU026_","1999-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2001-02-17","6","966","5","1","90","327",""
"(2713017)","0.04","13.1","0.17","-1.1","0.02","7.3","","","0.06","34.0","0.07","42.2","0.00","0.10","0.00","-0.27","0.00","-0.070","-0.070","0.00","0.41","","","","","","","0.00","3.7","81.9","46.1","","","5.8","0.12","0.17","22.8","0.00","17.6","3.3","0.13","0.05","0.07","35","20","99","99","35","99","99","99","99","90","40","85","30","90","","99","99","99","","","","","","","","2001-03-01","4","378","3","1","84","356",""
"(2713014)","0.34","11.1","0.42","-0.3","0.11","7.6","","","0.34","49.4","0.34","74.5","0.27","0.33","0.27","-0.06","0.27","-0.018","-0.018","0.34","0.23","","","","","","","0.16","13.5","110.5","58.3","","","15.1","0.36","0.38","39.7","0.34","22.3","9.3","0.31","0.16","0.34","60","35","95","95","30","99","99","70","80","80","95","45","90","99","","80","95","85","(2715610)","EPU144_","1999-03-10","","","","","2001-03-02","7","370","4","3","85","459",""
"(2713019)","0.15","14.8","0.26","-1.9","0.12","10.4","","","0.18","32.7","0.18","43.3","0.18","0.05","0.18","-0.26","0.17","-0.074","-0.074","0.21","0.03","","","","","","","0.10","8.8","86.4","43.5","","","8.1","0.20","0.22","24.3","0.22","-8.7","6.3","0.16","0.07","0.18","20","10","99","99","4","99","99","95","95","99","45","95","20","99","","99","99","99","(2715834)","E95OR124","1995-01-01","BYLAND PATTERN","(2708690)","(9027596)","LCS DESIGNER","2001-03-10","5","1007","0","5","79","325",""
"(2712866)","0.27","16.2","0.33","-1.8","0.17","8.0","","","0.28","48.3","0.29","77.4","0.28","0.47","0.25","0.14","0.26","0.031","0.031","0.30","0.07","","","","","","","0.06","7.2","113.7","63.0","","","16.9","0.33","0.34","40.9","0.31","28.0","3.8","0.27","0.18","0.29","10","15","95","90","25","90","99","99","99","60","99","20","99","99","","75","80","75","(2715430)","B97PK078_","1997-01-01","GAR EVAS CONVERGENCE3403","(8654664)","(8528659)","EMULATION N BAR 5522","2001-03-20","5","457","3","2","78","467","800"
"(2713045)","0.20","10.6","0.31","2.6","0.15","3.5","","","0.18","53.1","0.20","79.6","0.21","0.28","0.19","0.02","0.20","0.021","0.021","0.23","0.18","","","","","","","0.10","10.5","96.1","54.4","","","8.0","0.25","0.31","34.5","0.22","15.4","13.1","0.26","0.17","0.20","70","95","90","90","90","99","99","90","25","95","99","55","99","99","","95","99","80","(2715429)","B97PK044_","1997-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2001-03-20","6","733","3","3","88","427","586"
"(2713271)","0.17","10.6","0.26","0.5","0.15","7.8","","","0.19","50.4","0.20","72.9","0.22","0.44","0.20","0.03","0.22","0.006","0.006","0.24","0.05","","","","","","","0.08","7.7","101.8","60.5","","","20.8","0.23","0.26","45.9","0.24","16.3","7.2","0.19","0.14","0.20","70","50","95","95","30","60","90","99","95","95","99","25","99","99","","90","90","95","(2715904)","EYL256_","1998-01-01","S A F EASY FORTUNE","2178374","2093406","MINERTS FORTUNE 2000","2001-03-23","5","378","2","3","89","487","585"
"(2712869)","0.19","12.8","0.26","1.7","0.17","4.9","","","0.16","50.0","0.17","75.1","0.21","0.17","0.20","-0.06","0.21","-0.013","-0.013","0.23","-0.01","","","","","","","0.09","9.6","92.6","52.1","","","11.0","0.22","0.28","35.9","0.24","0.7","15.6","0.23","0.16","0.17","40","80","95","95","75","99","99","95","10","99","95","75","90","99","","99","99","85","(2715697)","B97PK125_","1997-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2001-03-25","3","373","1","2","85","396",""
"(2713049)","0.23","14.3","0.31","1.4","0.18","5.9","","","0.21","54.9","0.21","86.3","0.21","0.17","0.20","-0.05","0.21","-0.012","-0.012","0.24","-0.02","","","","","","","0.09","10.4","99.2","56.6","","","18.5","0.25","0.29","45.8","0.24","1.2","14.0","0.25","0.20","0.21","20","75","85","80","60","80","90","90","20","99","95","75","90","99","","95","95","65","(2715719)","EYL352_","1998-02-07","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2001-03-25","5","1005","4","1","88","600",""
"(2713006)","0.16","11.7","0.25","1.9","0.14","4.4","","","0.15","53.9","0.16","82.6","0.21","0.33","0.18","0.08","0.20","0.029","0.029","0.22","0.05","","","","","","","0.08","11.4","127.7","69.1","","","16.2","0.20","0.25","43.0","0.22","12.6","14.2","0.22","0.18","0.16","55","85","90","85","85","95","95","85","15","99","99","45","99","99","","45","55","75","(2713064)","81TJL9708 - PK384","1998-04-22","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2001-03-28","4","374","2","2","90","488","624"
"(2713186)","0.20","15.0","0.28","-2.4","0.18","10.5","","","0.22","40.4","0.22","59.2","0.25","0.36","0.22","0.02","0.24","-0.002","-0.002","0.26","-0.10","","","","","","","0.10","7.9","105.2","56.2","","","15.2","0.23","0.26","35.3","0.26","6.4","9.6","0.18","0.12","0.22","15","10","99","99","4","99","99","99","75","99","99","40","95","99","","90","99","99","(2715709)","EGR395","1993-01-01","S A F EASY FORTUNE","2178374","2093406","MINERTS FORTUNE 2000","2001-04-01","4","367","1","3","74","376",""
"(2713168)","0.18","12.2","0.23","2.1","0.16","4.7","","","0.16","51.4","0.17","78.0","0.22","0.16","0.21","-0.03","0.22","-0.004","-0.004","0.24","-0.06","","","","","","","0.10","11.6","118.6","63.2","","","10.9","0.21","0.25","36.5","0.24","-0.3","17.5","0.22","0.17","0.17","45","85","95","90","80","99","99","85","2","99","99","75","95","99","","65","80","80","(2715705)","EBU092_","1998-02-04","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2001-04-01","2","336","2","0","98","448",""
"(2713157)","0.42","8.5","0.51","0.7","0.24","7.2","","","0.44","52.1","0.44","78.8","0.35","0.31","0.33","0.09","0.33","0.031","0.031","0.40","0.06","","","","","","","0.23","10.9","99.2","56.9","","","13.1","0.46","0.50","39.0","0.41","16.6","9.3","0.40","0.17","0.44","90","55","90","90","35","99","99","90","80","95","99","45","99","99","","95","95","80","(2715363)","EBK024_","1998-03-23","S A F EASY FORTUNE","2178374","2093406","MINERTS FORTUNE 2000","2001-04-02","11","556","4","7","85","497",""
