"ASA Number","Epds>CeAcc","Epds>CeEpd","Epds>BirthWtAcc","Epds>BirthWtEpd","Epds>MceAcc","Epds>MceEpd","Epds>PpaAcc","Epds>PpaEpd","Epds>WeanWtAcc","Epds>WeanWtEpd","Epds>YearlingWtAcc","Epds>YearlingWtEpd","Epds>MarblingAcc","Epds>MarblingEpd","Epds>YieldGradeAcc","Epds>YieldGradeEpd","Epds>BackFatAcc","Epds>BackFatEpd","Epds>BackFatEpd","Epds>RibEyeAcc","Epds>RibEyeEpd","Epds>ShrForceAcc","Epds>ShrForceEpd","Epds>DauWtAcc","Epds>DauWtEpd","Epds>DauHtAcc","Epds>DauHtEpd","Epds>StayAcc","Epds>StayEpd","Epds>Api","Epds>Ti","Epds>FertAcc","Epds>FertEpd","Epds>MilkEpd","Epds>MilkAcc","Epds>MwwAcc","Epds>MwwEpd","Epds>CarcassWtAcc","Epds>CarcassWtEpd","Epds>DocEpd","Epds>DocAcc","Epds>AdgEpd","Epds>AdgAcc","Percentile>CE","Percentile>BW","Percentile>WW","Percentile>YW","Percentile>MCE","Percentile>Milk","Percentile>MWW","Percentile>Stay","Percentile>Doc","Percentile>CW","Percentile>YG","Percentile>Marb","Percentile>BF","Percentile>REA","Percentile>SF","Percentile>API","Percentile>TI","Percentile>ADG","BirthDam>ASA Number","BirthDam>Name","BirthDam>BirthDate","Sire>Name","Sire>ASA Number","Sire>Sire>ASA Number","Sire>Sire>Name","BirthDate","DamProgeny>Total","DamProgeny>Interval","DamProgeny>Males","DamProgeny>Females","DamProgeny>Avg Adj BW","DamProgeny>Avg Adj WW","DamProgeny>Avg Adj YW"
"(2713101)","0.43","20.2","0.49","-3.7","0.22","12.9","","","0.42","37.9","0.43","63.3","0.38","0.68","0.33","0.06","0.34","0.025","0.025","0.40","0.23","","","","","","","0.26","12.0","163.7","77.8","","","31.8","0.45","0.48","50.7","0.41","24.8","9.6","0.42","0.16","0.43","1","3","99","99","1","2","70","85","75","75","99","3","99","99","","2","15","85","(2712138)","81TMZ0905","2002-03-01","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2005-03-25","8","526","6","2","78","487","1065"
"(2713141)","0.39","12.2","0.46","-0.7","0.20","4.8","","","0.38","34.0","0.37","52.0","0.35","0.01","0.31","-0.13","0.31","-0.024","-0.024","0.37","0.15","","","","","","","0.17","10.5","83.1","42.9","","","24.6","0.42","0.46","41.5","0.40","3.2","13.6","0.38","0.11","0.37","45","25","99","99","80","30","99","90","20","99","85","95","80","99","","99","99","99","(2715922)","PK152_","1996-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2005-03-27","7","614","3","4","81","467",""
"(2713015)","0.40","9.2","0.47","2.0","0.20","3.0","","","0.37","50.6","0.39","77.7","0.35","0.30","0.29","0.03","0.27","0.018","0.018","0.36","0.17","","","","","","","0.21","17.6","110.3","55.1","","","17.8","0.42","0.46","43.1","0.39","17.2","15.2","0.39","0.17","0.39","85","85","95","90","95","85","95","25","10","95","99","50","99","99","","80","99","80","(2715508)","RD277","2001-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2005-03-28","9","517","2","7","86","482","671"
"(2713217)","0.42","13.2","0.49","0.4","0.24","4.4","","","0.39","45.2","0.40","66.8","0.33","0.17","0.33","0.02","0.36","0.014","0.014","0.39","0.08","","","","","","","0.19","13.7","124.5","62.0","","","16.4","0.44","0.48","38.9","0.40","10.9","12.9","0.41","0.13","0.40","35","50","99","99","85","95","99","70","30","99","99","75","99","99","","50","85","99","(2712158)","81TRA5029","2002-03-13","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2005-03-31","7","362","5","2","82","520",""
"(2712811)","0.39","8.6","0.45","1.2","0.22","6.0","","","0.42","53.5","0.41","83.8","0.37","0.72","0.35","0.06","0.37","0.019","0.019","0.41","0.12","","","","","","","0.24","12.3","124.9","67.8","","","14.0","0.43","0.44","40.7","0.43","20.1","8.5","0.40","0.19","0.41","90","70","90","80","60","99","99","80","85","85","99","2","99","99","","50","60","70","(2715446)","BU468","2002-01-01","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2005-04-02","6","366","5","1","98","405",""
"(2713118)","0.40","8.4","0.47","0.2","0.21","5.7","","","0.41","51.3","0.42","80.2","0.41","0.52","0.35","0.05","0.38","0.010","0.010","0.42","0.12","","","","","","","0.25","15.9","121.7","63.7","","","24.8","0.44","0.46","50.4","0.44","25.1","3.9","0.41","0.18","0.42","90","45","95","85","65","25","75","45","99","70","99","15","99","99","","55","75","75","(2715443)","BU380","2002-01-01","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2005-04-05","8","523","2","6","88","532","663"
"(2713083)","0.40","15.2","0.48","-1.1","0.23","6.5","","","0.38","37.0","0.38","57.1","0.36","0.19","0.33","-0.01","0.34","0.026","0.026","0.40","0.37","","","","","","","0.20","11.1","99.5","49.7","","","25.8","0.43","0.47","44.3","0.42","18.8","14.5","0.41","0.13","0.38","15","20","99","99","50","20","95","90","15","90","99","70","99","95","","95","99","99","(2715682)","BU427","2002-02-18","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2005-04-05","7","372","3","4","82","473",""
"(2713077)","0.32","7.3","0.42","1.8","0.12","3.7","","","0.36","55.8","0.36","85.1","0.31","0.29","0.27","-0.29","0.27","-0.057","-0.057","0.32","0.52","","","","","","","0.14","9.0","101.2","62.3","","","24.9","0.40","0.42","52.8","0.34","12.1","17.6","0.35","0.18","0.36","95","80","85","80","90","25","60","95","2","99","35","50","40","75","","95","80","75","(2712165)","81TRA5054","2002-03-23","","","","","2005-04-19","6","354","4","2","94","507","545"
"(2713068)","0.33","6.8","0.41","1.7","0.13","3.5","","","0.36","57.3","0.36","89.1","0.35","0.57","0.29","0.11","0.28","0.045","0.045","0.35","0.20","","","","","","","0.16","5.2","124.0","75.8","","","8.3","0.38","0.40","36.9","0.37","22.6","7.3","0.34","0.20","0.36","95","80","80","75","90","99","99","99","95","80","99","10","99","99","","50","25","65","(2712171)","BU464","2002-02-17","","","","","2005-04-22","7","611","5","2","94","448",""
"(2713114)","0.31","19.0","0.42","-3.1","0.11","11.7","","","0.34","43.2","0.35","68.3","0.27","0.46","0.26","-0.01","0.25","0.023","0.023","0.31","0.23","","","","","","","0.13","5.9","115.2","63.5","","","30.2","0.38","0.41","51.8","0.33","10.1","14.7","0.34","0.16","0.35","2","4","99","99","2","3","65","99","10","99","99","20","99","99","","70","80","85","(2715445)","BU420","2002-01-01","","","","","2005-04-23","8","525","4","4","76","505","632"
"(2713144)","0.34","13.2","0.42","-0.8","0.14","8.1","","","0.35","47.8","0.36","74.9","0.32","0.46","0.29","0.02","0.30","0.021","0.021","0.33","0.37","","","","","","","0.14","9.4","136.2","72.8","","","17.5","0.39","0.42","41.3","0.38","28.6","14.6","0.35","0.17","0.36","35","25","99","95","25","90","99","95","15","55","99","20","99","95","","25","35","80","(2712145)","81TMZ0944","2002-03-10","","","","","2005-04-24","6","361","4","2","82","447","624"
"(2712776)","0.39","13.9","0.47","0.4","0.23","5.9","","","0.38","46.4","0.39","73.1","0.36","0.24","0.32","0.07","0.33","0.030","0.030","0.38","0.06","","","","","","","0.19","11.0","101.1","53.5","","","17.9","0.42","0.46","41.0","0.40","11.6","5.8","0.41","0.17","0.39","25","50","99","95","60","85","99","90","95","99","99","60","99","99","","95","99","80","(2715760)","OR282","2004-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2006-02-25","6","367","2","4","82","487","725"
"(2712779)","0.40","15.2","0.47","0.1","0.23","6.6","","","0.39","43.9","0.40","70.5","0.34","0.28","0.32","0.01","0.33","0.018","0.018","0.40","0.13","","","","","","","0.20","13.8","110.9","55.5","","","33.4","0.42","0.47","55.3","0.40","11.0","11.3","0.41","0.17","0.40","15","40","99","95","50","1","45","70","50","99","99","55","99","99","","80","99","80","(2715764)","OR430","2004-03-17","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2006-02-28","7","367","4","3","83","528","747"
"(2712791)","0.34","11.8","0.43","0.3","0.13","5.3","","","0.35","49.0","0.36","77.3","0.30","0.41","0.28","0.02","0.28","0.039","0.039","0.33","0.29","","","","","","","0.16","5.1","121.7","70.7","","","16.6","0.38","0.40","41.0","0.35","12.8","-2.8","0.34","0.18","0.36","50","45","95","90","70","95","99","99","99","99","99","30","99","99","","55","45","75","(2712721)","81TSR7233","2004-03-28","","","","","2006-03-18","7","366","4","3","85","477","806"
"(2712789)","0.41","15.2","0.48","-1.2","0.23","7.6","","","0.43","44.3","0.43","70.2","0.37","0.55","0.34","0.07","0.35","0.021","0.021","0.41","0.15","","","","","","","0.26","9.3","118.9","62.6","","","20.9","0.46","0.48","42.9","0.42","24.0","4.3","0.42","0.16","0.43","15","20","99","95","30","60","95","95","99","75","99","10","99","99","","65","80","85","(2715919)","OR229","1993-01-01","N BAR PRIME TIME D806","2178379","2069651","GARDENS PRIME TIME","2006-03-18","8","528","1","7","81","451",""
"(2712792)","0.39","11.1","0.46","0.6","0.20","3.6","","","0.36","44.4","0.37","68.8","0.36","0.17","0.32","-0.09","0.36","-0.014","-0.014","0.38","0.14","","","","","","","0.17","9.5","90.3","51.2","","","22.9","0.40","0.44","45.0","0.40","6.7","13.7","0.38","0.15","0.37","60","55","99","99","90","40","90","95","20","99","90","75","90","99","","99","99","90","(2715909)","GR048_","1998-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2006-03-26","7","362","5","2","89","538",""
"(2712750)","0.38","17.5","0.45","-2.4","0.20","7.8","","","0.37","33.3","0.37","54.0","0.36","0.19","0.32","0.10","0.33","0.034","0.034","0.38","-0.03","","","","","","","0.17","9.2","99.4","49.8","","","34.7","0.41","0.45","51.3","0.41","7.9","9.8","0.40","0.13","0.37","5","10","99","99","30","1","70","95","75","99","99","70","99","99","","95","99","99","(2715491)","GR356","2003-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2006-03-27","6","365","5","1","75","480",""
"(2712800)","0.38","12.4","0.46","-2.1","0.14","6.9","","","0.37","35.1","0.37","54.2","0.32","0.22","0.29","0.03","0.30","0.009","0.009","0.34","0.15","","","","","","","0.20","13.8","103.9","50.3","","","28.9","0.40","0.45","46.4","0.36","22.4","10.3","0.38","0.12","0.37","45","10","99","99","45","10","90","70","65","80","99","65","99","99","","90","99","99","(2712402)","81TRA7729","2003-03-31","HH ADVANCE 3113N 1ET","(2708701)","","","2006-03-28","8","531","6","2","85","523",""
"(2712797)","0.36","9.4","0.46","-0.8","0.15","5.5","","","0.36","39.9","0.38","61.3","0.34","0.19","0.28","0.06","0.27","0.019","0.019","0.34","0.20","","","","","","","0.16","16.1","126.0","60.9","","","23.6","0.40","0.44","43.5","0.35","27.7","16.4","0.38","0.13","0.38","80","25","99","99","70","35","95","45","4","60","99","70","99","99","","50","85","99","(2715393)","GR281","2003-04-03","HH ADVANCE 3113N 1ET","(2708701)","","","2006-03-30","7","367","3","4","87","508","728"
"(2712760)","0.34","11.1","0.42","0.7","0.13","5.8","","","0.34","48.1","0.34","73.2","0.28","0.61","0.28","0.14","0.30","0.047","0.047","0.32","-0.13","","","","","","","0.16","8.0","134.8","73.0","","","10.5","0.37","0.40","34.5","0.35","4.1","5.5","0.34","0.16","0.34","60","55","95","95","65","99","99","99","99","99","99","10","99","99","","30","35","85","(2715396)","GR324","2003-02-25","","","","","2006-05-08","7","363","5","2","89","481",""
"(2713294)","0.34","16.1","0.43","-2.7","0.15","7.8","","","0.35","36.2","0.35","58.8","0.34","0.24","0.28","0.04","0.29","0.018","0.018","0.34","-0.04","","","","","","","0.15","9.3","126.3","64.3","","","32.1","0.39","0.43","50.2","0.36","3.3","13.0","0.36","0.14","0.35","10","10","99","99","30","2","75","95","30","99","99","60","99","99","","45","75","95","(2713205)","81TUJ3847","2005-02-19","","","","","2007-02-21","7","490","3","4","78","492","673"
"(2713362)","0.38","9.7","0.48","-3.2","0.19","3.0","","","0.39","30.6","0.39","44.3","0.34","0.22","0.32","-0.03","0.31","0.019","0.019","0.39","0.60","","","","","","","0.24","15.7","127.6","59.4","","","26.7","0.43","0.47","42.0","0.41","37.3","6.1","0.40","0.09","0.39","80","4","99","99","95","15","99","50","95","25","99","65","99","60","","45","90","99","(2713135)","81TUJ3881","2005-04-07","DLCC SURE-ENUF","(9622416)","(9523368)","DLCC BLACK ENUF 127J","2007-02-23","8","479","4","4","84","520","666"
"(2713296)","0.43","8.4","0.50","2.5","0.25","4.9","","","0.43","57.2","0.44","89.5","0.39","0.53","0.35","0.09","0.36","0.038","0.038","0.43","0.19","","","","","","","0.27","19.0","150.6","75.5","","","20.7","0.46","0.49","49.2","0.43","22.2","8.1","0.43","0.20","0.44","90","90","80","70","75","65","80","15","90","80","99","15","99","99","","10","25","65","(2713015)","81TUJ3936","2005-03-28","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2007-02-23","7","367","3","4","92","459",""
"(2713334)","0.35","12.3","0.44","-1.1","0.15","7.4","","","0.36","38.3","0.36","60.3","0.28","0.41","0.28","0.04","0.28","0.031","0.031","0.33","0.34","","","","","","","0.14","9.2","128.5","67.6","","","34.6","0.40","0.43","53.7","0.36","25.4","12.7","0.36","0.14","0.36","45","20","99","99","35","1","55","95","30","70","99","30","99","95","","40","60","95","(2713209)","81TUJ3869 - WT299","2005-02-15","","","","","2007-02-27","8","413","3","5","87","499",""
"(2713365)","0.33","10.8","0.43","-0.3","0.12","6.9","","","0.35","50.4","0.35","78.7","0.31","0.38","0.27","-0.27","0.28","-0.051","-0.051","0.33","0.32","","","","","","","0.16","9.6","113.7","64.8","","","27.8","0.39","0.43","53.0","0.34","-1.7","12.1","0.36","0.18","0.35","65","35","95","90","45","10","60","95","40","99","40","35","40","99","","75","75","75","","","","","","","","2007-03-01","9","418","3","6","79","479","668"
"(2713375)","0.31","12.0","0.40","-0.2","0.10","7.3","","","0.34","49.0","0.34","78.4","0.26","0.22","0.27","-0.33","0.28","-0.080","-0.080","0.31","0.44","","","","","","","0.14","5.8","98.8","60.7","","","31.4","0.35","0.37","55.8","0.33","11.3","16.6","0.32","0.18","0.34","50","35","95","90","35","2","45","99","3","99","25","65","20","85","","95","85","75","","","","","","","","2007-03-01","7","367","2","5","86","521",""
"(2713403)","0.35","8.5","0.44","0.5","0.10","5.2","","","0.34","47.2","0.35","74.8","0.28","0.43","0.26","-0.03","0.25","0.010","0.010","0.32","0.21","","","","","","","0.14","11.6","107.2","59.5","","","27.0","0.38","0.41","50.5","0.33","11.0","9.4","0.33","0.17","0.35","90","50","99","95","75","15","75","85","80","99","99","25","99","99","","85","90","80","(2712810)","81TUJ3833","2005-04-05","","","","","2007-03-04","9","416","4","5","89","491",""
"(2713289)","0.31","16.4","0.39","-2.0","0.10","10.1","","","0.34","46.7","0.35","74.9","0.31","0.47","0.29","0.03","0.29","0.012","0.012","0.34","0.11","","","","","","","0.14","13.3","126.6","64.1","","","29.8","0.37","0.41","53.1","0.35","17.7","5.2","0.32","0.18","0.35","10","10","99","95","5","4","60","75","99","90","99","20","99","99","","45","75","75","(2715524)","WT379","2005-03-01","","","","","2007-03-08","5","362","4","1","76","515","727"
"(2713307)","0.32","8.5","0.42","-0.1","0.12","5.5","","","0.34","46.3","0.34","70.9","0.29","0.17","0.27","-0.01","0.27","0.015","0.015","0.32","0.36","","","","","","","0.14","8.4","110.1","64.2","","","28.3","0.38","0.41","51.4","0.33","26.5","12.3","0.34","0.15","0.34","90","35","99","95","70","10","70","99","35","65","99","75","99","95","","80","75","90","(2713092)","81TUJ3769 - WT200","2005-02-25","","","","","2007-03-10","7","366","4","3","85","535","647"
"(2713333)","0.42","9.4","0.49","1.9","0.24","3.8","","","0.44","59.7","0.44","93.6","0.38","0.33","0.35","-0.13","0.35","-0.052","-0.052","0.43","0.37","0.09","-0.41","","","","","0.28","12.5","107.2","62.4","","","18.5","0.46","0.48","48.3","0.45","37.1","16.1","0.42","0.21","0.44","80","85","70","65","90","80","80","80","4","25","85","45","40","95","20","85","80","55","(2712723)","81TMY8445 - WT114","2001-03-16","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2007-03-15","8","484","2","6","94","421",""
"(2713401)","0.38","17.2","0.46","-3.6","0.20","8.0","","","0.39","32.4","0.39","48.3","0.35","0.11","0.34","-0.06","0.36","0.002","0.002","0.42","0.33","","","","","","","0.21","17.0","111.9","47.8","","","21.9","0.43","0.46","38.0","0.41","19.2","1.7","0.39","0.10","0.39","5","3","99","99","25","50","99","35","99","90","95","85","99","95","","80","99","99","(2715332)","WT018_","1996-02-12","DLCC SURE-ENUF","(9622416)","(9523368)","DLCC BLACK ENUF 127J","2007-03-16","6","367","4","2","84","471",""
"(2713380)","0.39","17.2","0.49","-2.8","0.21","8.3","","","0.41","37.4","0.41","57.6","0.38","0.33","0.34","-0.08","0.36","-0.004","-0.004","0.41","0.50","","","","","","","0.23","14.3","119.8","56.2","","","27.1","0.45","0.49","45.7","0.43","30.4","1.8","0.42","0.13","0.41","5","5","99","99","20","15","90","65","99","50","95","45","95","75","","60","99","99","(2712363)","81TJL8885 - BK381","1999-03-08","DLCC SURE-ENUF","(9622416)","(9523368)","DLCC BLACK ENUF 127J","2007-03-16","7","489","3","4","74","488","747"
"(2713328)","0.33","9.6","0.41","1.1","0.11","5.9","","","0.33","56.7","0.34","90.3","0.28","0.50","0.28","0.10","0.28","0.026","0.026","0.33","-0.06","","","","","","","0.16","7.4","105.9","65.5","","","24.5","0.36","0.39","52.8","0.35","11.9","9.6","0.34","0.21","0.34","80","65","80","70","60","30","60","99","75","99","99","15","99","99","","85","70","55","(2713026)","81TJL8968","1999-03-01","","","","","2007-03-24","7","364","2","5","86","501",""
"(2713331)","0.42","17.4","0.49","0.2","0.25","9.0","","","0.44","51.6","0.45","83.0","0.40","0.15","0.34","-0.15","0.33","-0.041","-0.041","0.42","0.17","","","","","","","0.27","12.3","107.6","57.8","","","32.1","0.46","0.48","57.8","0.43","10.6","19.5","0.43","0.20","0.45","5","45","95","85","15","2","30","80","1","99","80","80","50","99","","85","95","65","(2715399)","OR285","2004-04-05","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2007-03-26","6","368","3","3","80","491","741"
"(2713326)","0.34","9.0","0.43","-1.0","0.15","6.5","","","0.36","44.7","0.36","68.5","0.34","0.36","0.31","-0.04","0.32","0.007","0.007","0.37","0.38","","","","","","","0.17","13.9","132.9","69.1","","","28.3","0.40","0.43","50.5","0.37","24.8","5.8","0.36","0.15","0.36","85","20","99","99","50","10","75","70","95","75","95","40","99","95","","30","55","90","(2712699)","81TSR7175 - WT652","2004-03-23","","","","","2007-04-08","6","364","3","3","88","525","768"
"(2713341)","0.34","8.0","0.41","0.8","0.12","5.2","","","0.34","55.1","0.35","86.8","0.29","0.28","0.28","-0.05","0.29","-0.007","-0.007","0.33","0.33","","","","","","","0.15","7.2","92.0","60.1","","","27.2","0.38","0.41","54.7","0.33","25.6","12.5","0.35","0.20","0.35","90","60","85","75","75","15","50","99","35","70","95","55","95","95","","99","90","65","(2713102)","81TUJ3799","2005-04-22","","","","","2007-04-11","7","363","4","3","90","530","738"
"(2713335)","0.34","15.4","0.42","-1.5","0.13","9.8","","","0.36","41.0","0.36","65.3","0.31","0.21","0.29","-0.24","0.30","-0.058","-0.058","0.34","0.30","","","","","","","0.16","5.6","100.5","56.5","","","25.2","0.39","0.41","45.6","0.35","8.2","7.2","0.36","0.15","0.36","15","15","99","99","10","25","90","99","95","99","50","70","40","99","","95","95","90","(2712717)","81TSR7225","2004-03-27","","","","","2007-04-14","7","365","4","3","86","485",""
