"ASA Number","Epds>CeAcc","Epds>CeEpd","Epds>BirthWtAcc","Epds>BirthWtEpd","Epds>MceAcc","Epds>MceEpd","Epds>PpaAcc","Epds>PpaEpd","Epds>WeanWtAcc","Epds>WeanWtEpd","Epds>YearlingWtAcc","Epds>YearlingWtEpd","Epds>MarblingAcc","Epds>MarblingEpd","Epds>YieldGradeAcc","Epds>YieldGradeEpd","Epds>BackFatAcc","Epds>BackFatEpd","Epds>BackFatEpd","Epds>RibEyeAcc","Epds>RibEyeEpd","Epds>ShrForceAcc","Epds>ShrForceEpd","Epds>DauWtAcc","Epds>DauWtEpd","Epds>DauHtAcc","Epds>DauHtEpd","Epds>StayAcc","Epds>StayEpd","Epds>Api","Epds>Ti","Epds>FertAcc","Epds>FertEpd","Epds>MilkEpd","Epds>MilkAcc","Epds>MwwAcc","Epds>MwwEpd","Epds>CarcassWtAcc","Epds>CarcassWtEpd","Epds>DocEpd","Epds>DocAcc","Epds>AdgEpd","Epds>AdgAcc","Percentile>CE","Percentile>BW","Percentile>WW","Percentile>YW","Percentile>MCE","Percentile>Milk","Percentile>MWW","Percentile>Stay","Percentile>Doc","Percentile>CW","Percentile>YG","Percentile>Marb","Percentile>BF","Percentile>REA","Percentile>SF","Percentile>API","Percentile>TI","Percentile>ADG","BirthDam>ASA Number","BirthDam>Name","BirthDam>BirthDate","Sire>Name","Sire>ASA Number","Sire>Sire>ASA Number","Sire>Sire>Name","BirthDate","DamProgeny>Total","DamProgeny>Interval","DamProgeny>Males","DamProgeny>Females","DamProgeny>Avg Adj BW","DamProgeny>Avg Adj WW","DamProgeny>Avg Adj YW"
"(2712633)","0.17","13.1","0.24","-1.0","0.16","7.6","","","0.19","52.0","0.19","81.5","0.23","0.46","0.20","0.07","0.22","0.031","0.031","0.23","0.28","","","","","","","0.11","5.5","106.2","64.0","","","18.1","0.23","0.26","44.0","0.24","29.1","9.8","0.23","0.18","0.19","35","20","90","85","30","85","95","99","75","55","99","20","99","99","","85","75","75","(2715772)","EBK050","1995-03-23","SUMMITCREST HI FLYER 3B18","2146489","(8512960)","HOFF HI FLYER S C 7134","2002-03-14","3","392","1","2","83","430",""
"(2712632)","0.26","12.1","0.32","-0.3","0.20","6.7","","","0.27","54.3","0.27","84.1","0.26","0.22","0.22","-0.04","0.24","-0.009","-0.009","0.26","0.03","","","","","","","0.10","10.6","102.1","59.8","","","25.8","0.31","0.32","52.8","0.27","7.3","19.1","0.26","0.19","0.27","50","35","85","80","45","20","60","90","1","99","95","65","95","99","","90","90","70","(2715708)","EBU177_","1997-03-28","HOMESTEAD BLOCKBUSTER 409","2107744","2074026","BON VIEW BANDO 598","2002-03-15","4","367","1","3","89","502",""
"(2712812)","0.41","11.8","0.46","-1.2","0.23","5.0","","","0.38","31.3","0.38","45.9","0.36","0.21","0.33","-0.01","0.33","-0.004","-0.004","0.41","-0.02","","","","","","","0.19","9.6","90.9","45.7","","","20.2","0.42","0.45","35.8","0.42","8.3","10.8","0.39","0.09","0.38","50","20","99","99","75","65","99","95","60","99","99","70","95","99","","99","99","99","(2715330)","EOR104","1993-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2003-03-22","6","366","3","3","83","401","648"
"(2712643)","0.13","14.1","0.24","0.2","0.06","8.4","","","0.14","44.1","0.15","62.6","0.13","0.38","0.12","0.05","0.11","0.014","0.014","0.14","0.08","","","","","","","0.05","9.5","104.2","54.4","","","7.6","0.22","0.27","29.5","0.14","18.8","12.2","0.20","0.12","0.15","25","45","99","99","20","99","99","95","40","90","99","35","99","99","","90","99","99","(2713188)","81TMZ1233","2000-03-19","","","","","2003-04-13","4","360","0","4","77","399","593"
"(2712813)","0.09","14.9","0.21","-1.7","0.05","8.3","","","0.09","39.5","0.10","55.5","0.13","0.44","0.11","0.07","0.11","0.029","0.029","0.14","0.16","","","","","","","0.02","6.3","103.9","56.0","","","11.0","0.16","0.21","30.7","0.14","20.9","12.7","0.16","0.10","0.10","20","15","99","99","20","99","99","99","30","85","99","25","99","99","","90","99","99","(2713011)","81TMZ1298","2000-03-21","","","","","2003-04-15","7","732","3","4","76","477",""
"(2712720)","0.39","18.9","0.47","-2.0","0.21","11.9","","","0.42","44.5","0.42","72.9","0.37","0.61","0.33","0.05","0.34","0.014","0.014","0.40","0.00","","","","","","","0.21","11.5","133.0","66.3","","","27.5","0.44","0.47","49.7","0.41","12.3","6.9","0.39","0.18","0.42","2","10","99","95","1","10","75","85","95","99","99","10","99","99","","30","65","75","(2715469)","EBU385","2002-01-01","TC ADVANTAGE","2175261","2423331","KRUGERRAND OF DONAMERE 490","2004-02-12","7","616","3","4","81","467","755"
"(2712670)","0.19","9.9","0.28","3.2","0.17","3.4","","","0.17","62.1","0.18","98.1","0.23","0.37","0.20","0.07","0.22","0.030","0.030","0.23","0.16","","","","","","","0.09","10.2","102.9","61.9","","","13.6","0.22","0.27","44.5","0.24","20.5","9.1","0.24","0.23","0.18","75","99","65","55","95","99","95","95","80","85","99","35","99","99","","90","85","40","(2715685)","EBU286","2002-02-13","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2004-02-13","4","382","1","3","93","432",""
"(2712726)","0.42","11.7","0.49","0.4","0.24","4.4","","","0.39","44.0","0.39","68.8","0.35","0.55","0.32","0.15","0.33","0.051","0.051","0.39","0.02","","","","","","","0.19","7.5","130.7","71.4","","","28.6","0.43","0.48","50.6","0.41","16.9","11.8","0.40","0.15","0.39","55","50","99","99","85","10","75","99","45","95","99","10","99","99","","35","40","90","(2713424)","81TRA5060","2002-02-15","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2004-02-19","7","373","4","3","88","524",""
"(2712706)","0.15","8.9","0.27","3.6","0.08","4.5","","","0.16","61.6","0.16","93.6","0.18","0.07","0.16","0.00","0.17","-0.012","-0.012","0.19","0.07","","","","","","","0.03","10.4","84.5","54.1","","","18.4","0.22","0.28","49.1","0.19","20.8","20.4","0.25","0.20","0.16","85","99","65","65","80","80","80","90","1","85","99","90","90","99","","99","99","65","(2715380)","EBU345","2002-01-01","CL 1 DOMINO 048K","(2708702)","(9813101)","HH ADVANTAGE 767G 1ET","2004-02-20","5","365","3","2","90","483",""
"(2712714)","0.16","8.9","0.30","2.8","0.09","6.4","","","0.17","62.2","0.18","95.5","0.19","0.18","0.18","0.07","0.19","0.005","0.005","0.21","0.03","","","","","","","0.05","9.2","113.2","69.6","","","23.2","0.22","0.28","54.2","0.21","25.4","21.6","0.22","0.21","0.18","85","95","60","60","50","40","55","95","1","70","99","75","99","99","","75","50","55","(2715574)","EBU293","2002-03-11","CL 1 DOMINO 048K","(2708702)","(9813101)","HH ADVANTAGE 767G 1ET","2004-02-20","6","368","4","2","87","528",""
"(2712690)","0.41","16.4","0.48","-1.9","0.22","10.7","","","0.42","47.2","0.43","76.5","0.35","0.62","0.34","0.00","0.36","0.011","0.011","0.40","0.06","","","","","","","0.23","10.4","129.3","67.7","","","23.7","0.44","0.46","47.3","0.40","6.5","7.2","0.40","0.18","0.43","10","10","99","90","3","35","85","90","95","99","99","10","99","99","","40","60","75","(2715468)","EBU292_","1999-01-01","TC ADVANTAGE","2175261","2423331","KRUGERRAND OF DONAMERE 490","2004-02-20","9","552","4","5","78","459","747"
"(2712680)","0.20","9.9","0.32","2.9","0.09","5.2","","","0.19","60.4","0.20","93.1","0.18","0.10","0.17","0.00","0.17","-0.011","-0.011","0.20","0.09","","","","","","","0.05","9.5","86.3","55.0","","","17.4","0.26","0.32","47.6","0.21","22.5","10.6","0.27","0.20","0.20","75","95","70","65","75","90","85","95","65","80","99","85","90","99","","99","99","65","(2715381)","EBU390","2002-01-01","CL 1 DOMINO 048K","(2708702)","(9813101)","HH ADVANTAGE 767G 1ET","2004-02-21","7","609","4","3","86","499","723"
"(2712687)","0.26","12.5","0.33","2.2","0.19","4.2","","","0.23","57.5","0.24","90.2","0.23","0.33","0.20","0.07","0.21","0.029","0.029","0.24","0.10","","","","","","","0.11","11.1","129.7","70.8","","","10.9","0.29","0.33","39.6","0.25","15.9","10.7","0.29","0.20","0.24","45","90","80","70","85","99","99","90","60","95","99","45","99","99","","40","45","65","(2715309)","EBU337","2002-03-17","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2004-02-23","6","739","2","4","87","439",""
"(2712711)","0.26","10.3","0.33","2.5","0.19","3.4","","","0.23","56.7","0.24","89.1","0.23","0.33","0.21","0.06","0.22","0.022","0.022","0.24","0.04","","","","","","","0.11","10.2","123.9","69.7","","","12.0","0.29","0.33","40.3","0.25","11.4","16.5","0.29","0.20","0.24","70","90","80","75","95","99","99","95","3","99","99","45","99","99","","50","50","65","(2715688)","EBU445","2002-02-14","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2004-02-24","6","663","3","3","92","455",""
"(2712661)","0.08","8.2","0.20","3.0","0.05","4.0","","","0.11","53.0","0.10","76.2","0.14","0.40","0.13","0.04","0.13","0.016","0.016","0.15","0.09","","","","","","","0.03","6.6","114.5","68.2","","","14.4","0.15","0.20","40.8","0.15","15.8","13.1","0.15","0.14","0.10","90","95","90","90","85","99","99","99","25","95","99","30","99","99","","75","55","95","(2713202)","81TMZ0938 - BU288","2002-03-13","","","","","2004-03-04","4","379","3","1","99","459",""
"(2712713)","0.12","12.7","0.20","0.3","0.06","6.5","","","0.12","46.0","0.12","66.3","0.15","0.41","0.14","0.11","0.15","0.043","0.043","0.16","0.15","","","","","","","0.06","7.3","123.7","67.7","","","14.1","0.17","0.20","37.0","0.16","21.7","7.8","0.17","0.13","0.12","40","45","99","99","50","99","99","99","90","85","99","30","99","99","","55","60","99","(2713413)","81TMZ0903","2002-04-02","","","","","2004-03-09","4","374","0","4","72","403",""
"(2712716)","0.12","8.8","0.27","2.8","0.07","4.2","","","0.14","55.3","0.14","83.2","0.18","0.37","0.16","0.04","0.16","0.016","0.016","0.18","0.13","","","","","","","0.02","6.6","91.7","57.6","","","9.4","0.20","0.24","37.0","0.18","18.0","8.0","0.20","0.17","0.14","85","95","85","85","85","99","99","99","90","90","99","35","99","99","","99","95","80","(2715384)","EGR047","1993-01-01","","","","","2004-03-10","6","380","3","3","89","460",""
"(2712662)","0.17","11.3","0.29","1.4","0.09","8.3","","","0.19","55.4","0.19","82.5","0.16","-0.03","0.15","-0.11","0.15","-0.047","-0.047","0.19","0.10","","","","","","","0.08","12.1","87.4","51.7","","","21.6","0.26","0.29","49.2","0.18","17.5","12.8","0.24","0.17","0.19","60","75","85","85","20","55","80","80","30","95","90","99","50","99","","99","99","80","(2715611)","ERD507","2001-01-01","CL 1 DOMINO 048K","(2708702)","(9813101)","HH ADVANTAGE 767G 1ET","2004-03-23","5","363","3","2","82","466","628"
"(2712684)","0.26","16.0","0.34","-1.5","0.18","10.3","","","0.28","47.8","0.28","75.8","0.26","0.46","0.23","0.00","0.25","0.006","0.006","0.27","0.22","","","","","","","0.10","5.4","109.7","63.0","","","17.9","0.32","0.35","41.8","0.28","22.2","5.2","0.29","0.17","0.28","10","15","99","90","4","85","99","99","99","80","99","20","99","99","","80","80","80","(2715453)","EBK016_","1996-04-05","TC ADVANTAGE","2175261","2423331","KRUGERRAND OF DONAMERE 490","2004-03-24","7","621","2","5","80","475","613"
"(2712683)","0.41","12.3","0.48","-1.1","0.23","5.6","","","0.38","32.1","0.38","51.7","0.39","0.34","0.33","0.02","0.35","0.025","0.025","0.40","-0.05","","","","","","","0.20","14.2","108.2","50.4","","","30.3","0.43","0.47","46.3","0.42","-5.3","2.7","0.40","0.12","0.38","45","20","99","99","65","3","90","65","99","99","99","40","99","99","","85","99","99","(2716247)","EBU028_","1999-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2004-03-24","7","371","5","2","84","469",""
"(2712650)","0.42","13.8","0.47","-0.5","0.23","6.4","","","0.39","36.3","0.40","55.5","0.37","0.30","0.32","-0.06","0.30","0.011","0.011","0.39","0.33","","","","","","","0.20","13.2","106.6","50.8","","","20.5","0.43","0.45","38.5","0.41","12.6","13.6","0.40","0.12","0.40","25","30","99","99","50","65","99","75","20","99","95","50","99","95","","85","99","99","(2715588)","EBU180_","1999-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2004-03-25","6","373","6","0","87","447",""
"(2712715)","0.39","6.0","0.47","2.6","0.22","4.1","","","0.42","58.2","0.42","92.3","0.38","0.37","0.34","0.03","0.38","-0.004","-0.004","0.40","0.09","","","","","","","0.25","11.9","101.4","61.0","","","24.1","0.44","0.46","53.2","0.41","24.6","13.4","0.41","0.21","0.42","99","95","75","65","85","30","60","85","25","75","99","35","95","99","","95","85","55","(2715868)","EOR142","1993-01-01","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2004-03-25","7","373","5","2","97","473",""
"(2712657)","0.42","12.2","0.51","0.6","0.25","5.8","","","0.40","37.2","0.40","55.3","0.38","0.31","0.33","0.02","0.33","0.005","0.005","0.39","-0.03","","","","","","","0.21","11.1","122.5","60.4","","","16.6","0.44","0.49","35.1","0.42","7.4","14.4","0.41","0.11","0.40","45","55","99","99","65","95","99","90","15","99","99","45","99","99","","55","90","99","(2715302)","WT040","2000-02-02","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2004-03-25","9","553","4","5","88","408",""
"(2712668)","0.18","15.1","0.21","-1.9","0.16","9.0","","","0.18","46.7","0.18","75.1","0.23","0.50","0.21","0.03","0.22","0.009","0.009","0.25","0.14","","","","","","","0.09","5.4","111.0","63.7","","","19.3","0.23","0.25","42.6","0.25","20.4","4.3","0.21","0.18","0.18","15","10","99","95","15","75","95","99","99","85","99","15","99","99","","80","75","75","(2715516)","WT074","2001-04-10","TC ADVANTAGE","2175261","2423331","KRUGERRAND OF DONAMERE 490","2004-03-25","2","399","1","1","83","443",""
"(2712667)","0.28","15.1","0.34","-1.0","0.20","9.1","","","0.28","51.3","0.29","81.3","0.28","0.51","0.24","0.11","0.27","0.036","0.036","0.28","0.02","","","","","","","0.15","12.0","124.0","65.1","","","19.9","0.33","0.35","45.5","0.30","15.6","4.6","0.31","0.19","0.29","15","20","95","85","15","70","90","85","99","95","99","15","99","99","","50","70","70","(2715319)","EBU163_","1999-01-01","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2004-03-25","6","734","4","2","84","479","787"
"(2712665)","0.37","14.0","0.47","-1.4","0.15","8.8","","","0.37","38.7","0.37","58.0","0.33","0.09","0.31","0.15","0.33","0.023","0.023","0.36","-0.08","","","","","","","0.17","11.7","117.4","58.5","","","23.2","0.42","0.46","42.5","0.37","24.3","16.6","0.39","0.12","0.37","25","15","99","99","15","40","95","85","3","75","99","90","99","99","","65","95","99","(2715546)","PK383","2001-03-18","CL 1 DOMINO 048K","(2708702)","(9813101)","HH ADVANTAGE 767G 1ET","2004-03-26","8","631","5","3","86","519",""
"(2712702)","0.08","11.8","0.22","0.3","0.06","6.8","","","0.10","51.8","0.11","77.4","0.05","0.33","0.05","-0.04","0.05","0.000","0.000","0.05","0.25","","","","","","","0.02","4.9","117.5","70.6","","","18.5","0.16","0.22","44.3","0.05","18.9","3.3","0.18","0.16","0.11","50","45","90","90","45","80","95","99","99","90","95","45","99","99","","65","45","85","(2715684)","EBU268","2002-02-10","","","","","2004-03-27","5","376","2","3","85","477","652"
"(2712678)","0.41","11.2","0.48","0.0","0.25","6.4","","","0.42","40.7","0.43","63.8","0.40","0.47","0.34","0.01","0.35","0.020","0.020","0.42","0.06","","","","","","","0.25","17.7","122.7","56.8","","","22.7","0.45","0.47","43.0","0.43","3.2","10.3","0.42","0.14","0.43","60","40","99","99","50","45","95","25","65","99","99","20","99","99","","55","95","95","(2713054)","81TMZ1361","2000-02-04","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2004-03-27","7","546","3","4","93","470",""
"(2712693)","0.26","12.3","0.34","0.9","0.12","7.0","","","0.25","58.5","0.25","93.1","0.24","0.07","0.23","0.10","0.24","0.002","0.002","0.26","-0.02","","","","","","","0.04","9.5","114.8","67.6","","","22.0","0.32","0.36","51.2","0.28","28.5","20.4","0.29","0.22","0.25","45","60","75","65","40","50","70","95","1","55","99","90","99","99","","70","60","50","(2712636)","81TMY8488","2001-03-05","CL 1 DOMINO 048K","(2708702)","(9813101)","HH ADVANTAGE 767G 1ET","2004-03-28","6","366","4","2","82","508","844"
"(2712721)","0.42","5.8","0.50","1.4","0.24","-0.2","","","0.39","45.9","0.40","72.5","0.32","0.33","0.32","0.06","0.31","0.037","0.037","0.39","0.17","","","","","","","0.22","11.7","95.3","53.4","","","21.5","0.43","0.48","44.4","0.41","14.2","5.1","0.41","0.17","0.40","99","75","99","95","99","55","95","85","99","95","99","45","99","99","","95","99","80","(2715535)","ERD313","2001-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2004-03-28","8","629","2","6","90","469","674"
"(2712697)","0.25","14.5","0.31","-1.2","0.20","8.7","","","0.26","52.5","0.26","86.8","0.27","0.40","0.25","-0.01","0.27","0.001","0.001","0.29","0.13","","","","","","","0.11","10.5","140.5","75.7","","","21.0","0.29","0.31","47.3","0.30","16.4","7.8","0.27","0.21","0.26","20","20","90","75","15","60","85","90","90","95","99","30","99","99","","20","25","55","(2715389)","ERD344","2001-02-15","TC ADVANTAGE","2175261","2423331","KRUGERRAND OF DONAMERE 490","2004-03-28","4","370","3","1","87","517",""
"(2712700)","0.42","17.0","0.47","-2.2","0.23","7.6","","","0.38","27.6","0.39","41.5","0.35","0.10","0.34","0.09","0.35","0.035","0.035","0.41","-0.20","","","","","","","0.23","9.0","90.0","43.2","","","31.2","0.42","0.47","44.9","0.41","-7.4","18.8","0.39","0.09","0.39","10","10","99","99","30","2","90","95","1","99","99","85","99","99","","99","99","99","(2715333)","WT084","1995-02-06","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2004-03-29","8","635","3","5","84","442",""
"(2712689)","0.24","14.7","0.32","1.4","0.18","5.2","","","0.22","55.3","0.23","87.9","0.26","0.33","0.23","0.10","0.24","0.033","0.033","0.27","0.10","","","","","","","0.08","11.2","109.4","60.3","","","20.0","0.28","0.31","47.6","0.28","21.5","8.3","0.26","0.20","0.23","20","75","85","75","75","70","85","90","90","85","99","45","99","99","","80","90","65","(2715534)","EPU255_","1999-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2004-03-30","5","370","3","2","86","545","808"
"(2712656)","0.20","13.7","0.30","0.1","0.17","6.3","","","0.18","48.4","0.18","75.4","0.22","0.38","0.20","0.09","0.22","0.029","0.029","0.24","0.06","","","","","","","0.09","11.5","110.4","57.3","","","8.0","0.23","0.27","32.1","0.24","16.1","10.0","0.23","0.17","0.18","30","40","95","95","55","99","99","85","70","95","99","35","99","99","","80","95","80","(2715576)","ERD342","2001-03-30","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2004-04-01","5","363","3","2","80","386",""
"(2712638)","0.40","12.8","0.48","0.2","0.21","5.4","","","0.37","40.5","0.38","63.3","0.34","0.45","0.33","0.10","0.34","0.043","0.043","0.39","-0.14","","","","","","","0.19","13.1","137.1","67.2","","","25.5","0.41","0.46","45.7","0.40","-5.7","10.2","0.38","0.14","0.38","40","45","99","99","70","20","90","75","70","99","99","25","99","99","","25","60","95","(2713420)","81TMY8470","2001-04-03","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2004-04-03","8","572","2","6","84","459","561"
